	98	cultural - anthropology	26	Matson G Albin and Swanson Jane ‘Distribution of hereditary blood antigens among Indians in Middle America VI British Honduras’ American Journal of Physical Anthropology NS 22/3: 271-284 Sept 1964.						
	99	cultural - anthropology	27	Munroe Robert C ‘The Couvade among the Black Carib of the Gulf of Honduras a psycho9logical and social structural study’ PhD dissertation Harvard Univ 1964.						
	100	cultural - anthropology	27	Munroe Ruth C ‘A comparison of child-training practices in nuclear and mother-child households among the Black Carib of the Gulf of Honduras’ PhD dissertation nHarvard Univ 1964.						
	101	cultural - anthropology	27	Muntsh Albert ‘Some magics-religious observances of the present-day Maya Indians of British Hon and Yucatan’ Primitive Man 16: 31-43 1943.						
	102	cultural - anthropology	27	- ‘Xaibe a Mayan enclave in northern British Honduras’ Anthropological Quarterly 34: 121-126 April 1961.						
	103	cultural - anthropology	27	‘On the track of the Mayas Mayan Indians of British Hon’ Scientific American 144 48-49 Jan 1931.						
	104	cultural - anthropology	27	Reina Ruben E ‘The abandonment of primicias by Itza of San Jose Guatemala and Socotz Brit Hond’ Pennsylvania Univ Museum Monograph No 10 Philadelphia: Pennsylvania Univ 1961.						
	105	cultural - anthropology	27	- ‘Milpas and milperos implications for prehistoric times’ American Anthropologist NA 69/1: 1-20 Feb 1967.						
	106	cultural - anthropology	27	"Ricketson Oliver Jr ‘Observations on the races of northern Guatemala, Brit Hond and the highlands of Guatemala’ Carnegie Institution of Washington Publication 431 Washington: Carnegie Institution 1933."						
	107	cultural - anthropology	27	Roys Ralph L The book of Chilam Balam Chumayel Carnegie Institution f Washington Publication No 438 Washington: Carnegie Institution 1933 229pp.						
	108	cultural - anthropology	27	- The political geography of the Yucatan Maya Carnegie Institution of Washington Publication No 613 Washington: Carnegie Institution 1957 187pp.						
	109	cultural - anthropology	28	Satterthwaite Linton Jr ‘British Honduras’ Bulletin of the Philadelphia Anthropological Society 7/2: 1-3 1954.						
	110	cultural - anthropology	28	Solien Nancie L ‘Changes in black kinship terminology’ South-western Journal of Anthropology 16/2: 144-159 Summer 1960.						
	111	cultural - anthropology	28	- 'The consanguine household among the Black Carib of Central America’ PhD dissertation Univ of Michigan 1958.						
	112	cultural - anthropology	28	- ‘Household and family in the Caribbean’ Social and Economic Studies 9/1: 101-106 March 1960.						
	113	cultural - anthropology	28	- 'The nonunilineal descent group in the Caribbean and Cent Amer’ American Anthropologist 61/4: 578-583 Aug 1959.						
	114	cultural - anthropology	28	‘Some remarkable examples of aboriginal dentistry’ Discoveries 88/7: 8 1932.						
	115	cultural - anthropology	28	Strumpel B ‘Preparedness of change in a peasant society’ Economic Development and Cultural Change 13/2: 203-216 1965.						
	116	cultural - anthropology	28	Taylor Douglas M The Black Carib of British Honduras Viking Fund Publications in Anthropology No 17 New York: Wenner-Gren Foundation 1951 175pp.						
	117	cultural - anthropology	28	- 'The meaning of dietary and occupational restrictions among the Island Carib’ American Anthropologist 52/3: 343-349 July-Sept 1950.						
	118	cultural - anthropology	28	- ‘Phonemes of the Hopkins (Brit Hond) dialect of the Island Carib’ International Journal of American Linguistics 21: 233-241 July 1955.						
	119	cultural - anthropology	28	Thompson JES ‘Canoes and navigation of the Maya and their neighbours’ Journal of the Royal Anthropological Institute of Great Britain and Ireland 79: 69-78 1949.						
	120	cultural - anthropology	29	- ‘Ethnology of the Mayas of southern and central Brit Hond’ Field Museum of Natural History Anthropological series vol 17 Publication No 274 Chicago: Field Museum of Natural History 1930.						
	121	cultural - anthropology	29	- ‘A trial survey of the southern Maya area a framework of Maya history’ American Antiquity 9/1: 106-134 July 1943.						
	122	cultural - anthropology	29	Willey Gordon R ‘The structure of ancient Maya society evidence from the southern Lowlands’ American Anthropologists NS 58: 777-782 Oct 1956.						
	123	cultural - welfare	41	Boyce Rupert Report to the government of Brit Hon upon the outbreak of yellow fever in that colony in 1905 distribution of the ‘Stegomyia fasciata’ in Belize measures to stamp out and prevent yellow fever London: J and A Churchill Publishers 1906 104pp.						
	124	cultural - welfare	42	British Honduras Colonial Surgeon Report on yellow fever in Belize by CH Eyles Belize: Govt Printer 1906 15pp.						
	125	cultural - welfare	42	British Honduras Labour Dept Manpower assessment report British Honduras vol 1 Belize: Govt Printer 1964.						
	126	cultural - welfare	42	British Honduras Medical Dept Notes on the malaria problem in British sHonduras Belize 1954 8pp.						
	127	cultural - welfare	42	British Honduras Secretariat Report of meal-habit enquiry committee Belize: Govt Printer 1953.						
	128	cultural - welfare	42	Cheverton RL A report of the committee on nutrition in the colony of British Honduras Belize 1937.						
	129	cultural - welfare	42	Firschein I Lester ‘Population dynamics of the sickle-cell trait in the Black Caribs of Brit Hond’ American journal of Human Genetics 13/2: 233-254 June 1961.						
	130	cultural - welfare	42	- ‘Population dynamics of the sickle-cell trait in the Black Caribs of British Hond Cent Amer’ PhD dissertation Columbia Univ 1962.						
	131	cultural - welfare	42	Gann T ‘Solving the unemployment problem’ United Empire NS 24: 633-634 Nov 1933.						
	132	cultural - welfare	42	Humphreys Howard Reports upon i Surface drainage ii water supply for the Town of Belize Belize 1925 44pp.						
	133	cultural - welfare	42	Komp WHW ‘The occurrence of Anopheles darlingi root in Brit Hond and Guatemala’ Public Health Reports 55/16: 693-694 19 April 1940.						
	134	cultural - welfare	42	- ‘Occurrence of Anopheles darlingi root in Brit Hon and Guatemala’ Science NS 91: 522-523 31 May 1940.						
	135	cultural - welfare	42	‘Labour conditions in Brit Hond’ International Labour Review 48: 655-656 Nov 1943.						
	136	cultural - welfare	43	Lainson R ‘Parasitological studies in Brit Hond’ Annals of Tropical Medicine and Parasitology 59/1: 37-42 1965.						
	137	cultural - welfare	43	Lainson R and Strangways-Dixon J ‘Leishmania mexicana: the epidemiology of dermal leishaniasis in Brit Hond - i the human disease’ Transactions of the Royal Society of Tropical Medicine and Hygiene 57/4: 242-265 1963.						
	138	cultural - welfare	43	- ‘Leishmania mexicana: the epidemiology of dermal leihsaniasis in Brit Hond - ii reservoir-hosts of leishmania mexicanos among the forest rodents’ Transactions of the Royal Society of Tropical Medicine and Hygiene 58/2: 136-153 1964.						
	139	cultural - welfare	43	- ‘Dermal leishmaniasis in British Honduras-the parasite’ (Abstract) West Indian Medical Journal 11/2: 130 1962.						
	140	cultural - welfare	43	Losonczi E ‘Report on the BCG campaigns in Brit Hond’ West Indian Medical Journal 5/4: 271-283 Dec 1956.						
	141	cultural - welfare	43	- 'Social anthropology in health education with particular reference to nutrition’ West Indian Medical Journal 7/3: 206-210 Sept 1958.						
	142	cultural - welfare	43	Markowski B ‘Ruptured ectopic pregnancy analysis of 100 operated cases in Brit Hond Cent Amer’ West Indian Medical Journal 8/4: 229-234 Dec 1959.						
	143	cultural - welfare	43	Meisler Stanley ‘Meddling in Latin America dubious role of AFL-CIO’ Nation 198/7: 133-138 10 Feb 1964.						
	144	cultural - welfare	43	Orde-Browne Granville St John Labour conditions in the West Indies report by Major G St J Orde-Browne presented by the Secretary of State for the Colonies to Parliament by Command of His Majesty July 1939 Command Paper No 8070 London: HMSO 1939 216pp.						
	145	cultural - welfare	44	‘The Red Cross in Brit Hond’ British Red Cross Society Quarterly Review 41/1 Jan 1954.						
	146	cultural - welfare	44	A report on nutrition in the colony - Brit Hond Belize: Committee on Nutrition 1937 82pp.						
	147	cultural - welfare	44	Seay Vivian Compendium of living conditions and dietary statistics of the labouring classes in the town of Belize Brit Hond Belize 1938.						
	148	cultural - welfare	44	Shedd M ‘Death in this torrid zone’ North American Review 246: 360-371 Dec 1938.						
	149	cultural - welfare	44	Swayne Sir Eric JE ‘India and British Honduras’ Empire Club Speeches 1908-1909 edited by J Castell Hopkins Toronto: William Briggs 1910.						
	150	cultural - welfare	44	United Nations Economic and Social Council Allegations regarding infringements of trade union rights received under Council Resolution No 277(X) communications received from the General Workers Union of Brit Honduras (E/2333) 24 Feb 1953 5pp.						
	151	cultural - welfare	44	- British Honduras - Slavery report of the special reporter on slavery appointed under council resolution no 960 (XXXVI) General series (E/4065) 27 May 1965 259pp.						
	152	cultural - welfare	44	- British Honduras narcotic drugs (E/IT/1966) 12 April 1967.						
	153	cultural - welfare	44	- Commission on Human Rights British Honduras human rights (E/CN4/917) 24 Feb 1967 13pp.						
	154	cultural - welfare	44	United Nations International Children’s Emergency Fund British Hond environmental sanitation (E/ICEF/L601) 1965.						
	155	cultural - welfare	44	- British Honduras feeding maternal pre-school and school (E/ICEF/L1065) 17 July 1957 4pp.						
	156	cultural - welfare	44	- British Honduras malaria eradication (E/ICEF/L107) 7 Nov 1961 6pp.						
	157	cultural - welfare	44	- British Honduras malaria eradication (E/ICEF/L969) 25 Sept 1956 8pp.						
	158	cultural - welfare	45	- British Honduras malaria eradication (E/ICEF/L1083) 22 July 1957 5pp.						
	159	cultural - welfare	45	- British Honduras maternal and child welfare services and training (E/ICEF/L1006) 20 March 1957 14pp.						
	160	cultural - welfare	45	- British Honduras school and pre-school feeding (E/ICEF/L862) 10 Feb 1956 3pp.						
	161	cultural - welfare	45	- Insect control programs in Cent Amer (E/ICEF/L2) 18 Jan 1950.						
	162	cultural - welfare	45	- Recommendations for emergency relief Brit Hond relief (E/ICEF/L159) 7 Dec 1961.						
	163	cultural - welfare	45	- Recommendations of the executive director for an increase in the recommended allocation for Brit Hond malaria eradication (E/ICEP/L107) 7 Dec 1961.						
	164	cultural - welfare	45	US Dept of Commerce Foreign Commerce Bureau Living conditions in Brit Hond by Raymond R Riesgo Washington: US GPO Jan 1959 5pp.						
	165	cultural - welfare	45	‘Wages and working conditions in Brit Hond’ Monthly Labor Review 39: 983-985 Oct 1934.						
	166	cultural - welfare	45	Williams Paul ‘Phlebotomine sandflies and leishmaniasis in Brit Hond (Belize)’ Transactions of the Royal Society of Tropical Medicine and Hygiene 3: 317-364 1970.						
	167	cultural - welfare	45	Williams Paul Lewis DJ and Garnham PCC ‘On dermal leishmaniasis in Brit Hond’ Transations of the Royal Society of Tropical Medicine and Hygiene 59/1: 64-71 1965.						
	168	cultural - religion	45	Anglican Church Journal of the proceedings of the synod of the diocese of Brit Hond held in July 1940 Belize 1940 94pp.						
	169	cultural - religion	46	Arzu Candido Familia gunfuliti Belize: St John’s College 1965 16pp.						
	170	cultural - religion	46	Ashcroft Norman and Grant Cedric ‘Development and organisation of education in Brit Hond’ Comparative Education Review 12/12: 171-179 June 1968.						
	171	cultural - religion	46	Avila M and Martin F Jesusu irahii Belize: St John’s College 1965 12pp.						
	172	cultural - religion	46	Bradley Leo H A plan for public library development in Brit Hond during the period 1960-1964 Belize: Public Library Service 1959 22pp.						
	173	cultural - religion	46	- A plan for public library service in Brit Hond 1957-1960 Belize: Public Library Service 1956.						
	174	cultural - religion	46	Brindley JB Sketches of the Wesleyan mission in Brit Hond to commemorate the jubilee of Wesley Church Belize Belize: Clarion Press 1916.						
	175	cultural - religion	46	British Honduras Education Dept Report on elementary education Belize: Govt Printer 1922.						
