Introduction: Table 1
						
						
						
						
	Discordance and ambiguity re earliest English settlement in Belize					
						
	To be addressed	settlement as pirate / buccaneer haven vs logging				
		earliest presence by pirates				
		earliest logging by pirates				
		earliest settlement in Mosquito Shore				
		earliest settlement in Bay Islands				
		earliest settlement in Belize proper				
		earliest settlement in Yucatan				
		earliest settlement in Mexico Gulf				
		tipu revolt & spanish withdrawal				


Events: Table 1
ID	OID	PIR	CLG_0	CLG_1	FLR_0	FLR_1	NAME	DESC	ROUTE	ACTORS_0	FORCE_0	ACTORS_1	FORCE_1	SEC	PRIM 0	PRIM_1	NOTE	SOURCE	URL	END	
^^^	^^^	^^^	1 Jan 1575	^^^	^^^	^^^	^^^ Oxenham voyage	Este inglés zarpó de Plymouth con una nao de 140 toneladas y 70 hombres a bordo	^^^	John Oxenham	^^^	^^^	^^^	O Torres p 282 / L Zea p 131 / Carles p 160	^^^	Wright aa part 2 item no 2 pp 327-332	"LATE JUNE 1576. After departing England on April 19 and traversing the Lesser Antilles, Drake’s former subordinate, Capt. John Oxenham, reaches the Spanish Main west of Cartagena with his 11- gun, 57-man, 100-ton frigate. Concealing it along this shoreline, he then strikes west-southwestward aboard a captured Spanish frigate and two pinnaces to intercept coastal traffic visiting the annual plate- fleet fair at Nombre de Dios (Panama). SEPTEMBER 29, 1576. Oxenham transfers his En- glish frigate and two Spanish prizes with 18 prisoners to Pinos Island (north of Acla, Panama), leaving a 40-man anchor watch aboard while exploring inland with 12 men, guided by black cimarrón allies. During his two-week absence, Oxenham’s vessels are sur- prised and captured by a Spanish frigate and brigan- tine bearing 20 soldiers out of Nombre de Dios.All his men except a young French page escape ashore. LATE JANUARY 1577. Oxenham in the Pacific. After building a 24-oar launch, Oxenham rafts down the Chucunaque and Tuira rivers (eastern Panama) with 50 Englishmen and 10 cimarrón allies to gain the Gulf of San Miguel. His expedition then falls upon the offshore Pearl Islands by February 20 (Ash Wednesday), pillaging them over the next three weeks, as well as intercepting Spanish coastal traffic between Peru and Panama. /v Marley 1 pp 104-106"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1576	^^^	^^^	^^^	^^^	"Ese año una fragata hispana peleó contra un bar- co corsario, en algún punto entre la ruta Cartagena-Nombre de Dios"	^^^	^^^	^^^	^^^	^^^	O Torres pp 287-288	"PA 13 ram 15 num 59 ff 1v-2r [Carta del doctor Salcedo Nieto, Nombre de Dios a 30 de julio de 1576]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1576	^^^	^^^	^^^	Barker cruise	"Otro inglés que recorrió las costas de Tierra Firme, Panamá y Guatemala fue el capitán Andrew Barker"	^^^	Andrew Barker	2 ships [70 men]	William Coxe / Philip Roche	Ragged Staffe / Beare	O Torres pp 284-285 / Marley 1 pp 105-107 / Wright aa pp xlviii-lix / Wright bb p 281 / Winzerling p 25	"SF 37 ram 5 num 19 [Pedro Fernandez de Busto a R, Cartagena a 19 de octubre de 1577; formerly Santa Fé 37, 72-4-6, Pedro Fernandez de Busto to Crown, Cartagena 19 Oct. 1577] /// GT 39 ram 9 num 42 [CARTAS DE GOBERNADORES a Santiago de Guatemala a 30 de marzo de 1580; formerly Guatemala 39, 75, 63-6-39, Alonso de Contreras Guevara to Crown, Santiago de Guatemala 30 March 1580] / GT 10 [Cartas y expedientes del Presidente y Oidores a 1574-1597; formerly Guatemala 10, 63-6-10]"	"Georget pp 118-125 = Hakluyt ^^^ / Wright aa part 2 item no 3 pp 333-338 / Wright aa part 1 docs nos 36, 41, 45-47, 49, 50, 55, 57, 59, 60, 65"	"Cited Hakluyt, 1904 (1586), vol. X, pp. 82-88; ??? ///LATE FEBRUARY 1578. After one of his two small vessels has capsized off Cape San Antonio (western Cuba), drowning 14 crew members, Cox returns to Honduras with 35 men for one final raid. /v Marley 1 p 107"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1576	^^^	^^^	^^^	Oxenham cruise	^^^	^^^	John Oxenham	1 ship	John Butler	sn	Wright aa xlviii-lxiv	^^^	"Wright aa part 1 docs nos 37-40, 42-44, 48, 51-54, 56, 58, 61-64, 66-70 / Wright aa part 2 item no 4 / Hakluyt ^^^ = Wright aa part 2 item no 2"	"Cleared from England on 9 April 1576, in his own ship /v Wright aa p xlix"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1577	^^^	^^^	^^^	^^^	"Diego López, lugarteniente del gobernador de Honduras, informó al rey que entre el río Caxi- nes, Veragua y la boca del río Chagres había corsarios a inicios de 1577"	^^^	^^^	^^^	^^^	^^^	O Torres p 288	"GT 39 ram 9 num 33 f 1v [Carta de Diego López, Trujillo a 10 de mayo de 1577]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1577	^^^	^^^	^^^	^^^	dos navíos ingleses es- tuvieron merodeando la costa atlántica de Panamá	^^^	^^^	^^^	^^^	^^^	O Torres pp 286-287	"PT 265 ram 18 f 1r [Declaración de Antonio Coyto, La Habana a 27 de noviembre 1572] /// PA 13 ram 12 num 47 ff 1r-v [Carta de la Real Audiencia de Panamá, Panamá a 12 de septiembre de 1572] / PA 33 num 92 f 1r [Carta de los oficiales reales de Panamá, Panamá a 25 de enero de 1573]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1577	^^^	^^^	^^^	^^^	"El cabildo de Panamá ordenó una expedición guiada por dos in- gleses, que fueron capturados, para hallar un par de lanchas, así como parte de la presa que habían hecho"	^^^	^^^	^^^	^^^	^^^	O Torres p 282	"PA 30 num 18 f 1r [Carta del cabildo de Panamá, Panamá a 7 de junio de 1577] / PA 13 ram 16 num 77 ff 1r-v [Carta de Gonzalo Núñez de Cerda, Panamá a 26 de septiembre de 1577]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1577	^^^	^^^	^^^	^^^	"En 1577, la Real Audiencia de Santo Domingo envió avisos a Cartagena de Indias y a Nombre de Dios sobre la existencia en La Yaguana de cinco galeones ingleses, con un aproximado de 1000 hombres; según la notificación, esta flota se dirigía a la boca del río Chagres"	^^^	^^^	^^^	^^^	^^^	O Torres p 286	"PA 13 ram 17 num 87 f 1r [Carta de la Real Audiencia de Panamá, Panamá a 28 de mayo de 1578]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1577	^^^	^^^	^^^	^^^	"Otra incursión inglesa cubrió desde Tierra Firme hasta Cuba, pasando por la costa centroamericana y Yucatán el capitán inglés Francisco de Acles, con dos navíos y 60 hombres"	^^^	^^^	^^^	^^^	^^^	O Torres pp 285-286 / O Torres aa p 104	"GT 39 ram 9 num 35 ff 1r-v [Carta de Diego López, Trujillo a 29 de diciembre de 1577] / GT 39 ram 9 num 36 f 1r [Carta de Diego López, Trujillo a 7 de enero de 1578] / GT 39 ram 9 num 38 ff 1r-v, 2v [Carta de Alonso de Contreras Guevara, Puerto Caballos a 12 de abril de 1578] / GT 39 ram 8 num 29 ff 3r-v [Carta de Diego López de Herrera, Comayagua a 5 de abril de 1578] / GT 39 ram 9 num 42 ff 1r-v [Carta de Alonso Contreras Guevara, Santiago de Guatemala a 30 de marzo de 1580] /// MX 359 ram 5 num 22 f 1r [Carta de Guillén de las Casas, Mérida a 2 de abril de 1579] /// PT 75 num 2 ram 1 [Testimonio de Juan Cano, Mérida a 9 de octubre de 1578]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1577	^^^	^^^	^^^	^^^	"otro grupo de 70 ingleses, poco más o menos, tomaron dos fragatas junto al desaguadero de Nicaragua"	^^^	^^^	^^^	^^^	^^^	O Torres pp 282-283	"PA 13 ram 16 num 77 f 1v [Carta de Gonzalo Núñez de Cerda, Panamá a 26 de septiembre de 1577] / PA 13 ram 17 num 80 f 1v [Carta de Gonzalo Núñez de la Cerda, Panamá a 22 de febrero de 1578]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1577	^^^	^^^	^^^	^^^	tres navíos y una fragata de corsarios franceses habían tomado una embarcación hispana en la costa norte de Yucatán	^^^	^^^	^^^	^^^	^^^	"O Torres pp 102-104, 287"	"PT 74 num 1 ram 12 [Probanza de Juan Bautista de Vargas, Valladolid a 7 de febrero de 1599] / PT 75 num 2 ram 1 [Testimonio de Juan Cano, Mérida a 9 de octubre de 1578]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1578	^^^	^^^	^^^	^^^	"En 1578, desde La Española fue enviado un aviso a la gobernación de Honduras: dos navíos corsarios estaban en Ocoa y, probablemente, acudirían a la costa de aquella gobernación"	^^^	^^^	^^^	^^^	^^^	O Torres p 288	"GT 39 ram 9 num 42 f 1v [Carta de Alonso Contreras Guevara, Santiago de Guatemala a 30 de marzo de 1580]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1580	^^^	^^^	^^^	^^^	En mayo de 1580 el gobernador de Honduras informó al rey que había corsa- rios en la costa de Yucatán	^^^	^^^	^^^	^^^	^^^	O Torres p 288	"GT 39 ram 9 num 44 f 1v [Carta de Diego López, Trujillo a 16 de mayo de 1580]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	0	1 Jan 1585	^^^	^^^	^^^	Pirates settle Nicaragua	^^^	^^^	^^^	^^^	^^^	^^^	Williams p 54 / Levy p 37 / Bolanos sec supplement 3 p 5	^^^		"No evidence of settlement in Bolanos sec supplement 3 p 5, contrary to Williams p 54 /// los piratas, para vigilar este tráfico [marítimo], se establecieron en toda esta costa de la Tologalpa, que se llamaba costa de las Perlas. Instalaron una madriguera en la laguna de Perlas y otra en la de Blewfields, en 1589, siendo entonces gobernador D. Carlos de Arellano, sucessor de Chirinos [Edwards Bryan, History of the West Indies, tomo v.--Account of the British settlement on the Mosquito shore.--London, 1773] /v Levy p 37 / No evidence of 1589 settlement in Edwards 5 pp 202-214"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1590	^^^	^^^	^^^	^^^	"una embarcación inglesa entró al puerto de Polé; más tarde, se atrincheraron en la isla Nizuc, en donde fueron capturados por españoles"	^^^	^^^	^^^	^^^	^^^	"O Torres pp 105-106, 320-321"	"MX 2999 leg 4 ff 587r-v [Cédula real, Valencia a 27 de marzo de 1599] /// PT 56 num 4 ram 2 ff 3r-4v [Petición de Juan de Contreras, Mérida a 17 de diciembre de 1610] / PT 80 num 1 ram 1 ff 22r-v, 24r [Probanza de Alonso Sánchez de Aguilar, Valladolid a 24 de enero de 1591] /// AGN INQ 150 exp 3 f 78r [Proceso contra Maestre Nicolao de Alunes, Polé a 6 de marzo de 1590]"		"Fase Golfo-Caribe, la Conformación Espacial de la Actividad Corsaria, 1585-1620 Totales por subregión de las entradas corsarias = 31 Guatemala, 8 Yucatán, 7 Panamá, 164 Total General /v O Torres p 339"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1592	^^^	^^^	^^^	Newport’s Sweep	"capitán Cristóbal Newport, quien arribó a costas hondureñas en 1592"	^^^	Christopher Newport	"4 ships [300 tn, 200 men]"	Robert Keble / Hugh Merrick / John Paul / Robert Thread / James Bragge / Henry Kedgell / Cuthbert Grippe	Golden Dragon [150 tn] / Prudence [70 tn] / Margaret [50 tn] / Virgin [30 tn]	O Torres p 321 / Marley 1 pp 124-126 / Wright bb pp lxxxviii-lxxxix / Winzerling p 25	"ES 364B pieza 48 f 8r [Cabeza de proceso, Trujillo a 15 de julio de 1592] / ES 364B pieza 48 f 9r [Testimonio de Nicolás Martín, Trujillo a 15 de julio de 1592]"	Wright bb doc no 89  / Hakluyt ^^^	re Honduras leg cf Wright bb doc no 89	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1593	^^^	^^^	^^^	^^^	 El Anthony y la fragata navegaron a Puerto de Caballos	^^^	^^^	"3 ships [222 tn, > 125 men]"	James Langton / Francis Slingsby	"Anthony [120 tn, 70 men] / Pilgrim [100 tn, 55 men] / Discovery [12 tn]"	O Torres pp 321-323 / Marley 1 pp 127-129	^^^	Georget pp 127-137 = Hakluyt ^^^	"MARCH 16, 1594. Langton at Puerto Caballos. Having separated from his consort Pilgrim off south- western Cuba, Langton appears before the Hondu- ran port of Puerto Caballos (modern Puerto Cor- tés) with his flagship Anthony and a captured Spanish frigate. /v Marley 1 pp 128-129"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1594	^^^	^^^	^^^	^^^	"A inicios de 1594, una vez más, el capitán Newport salió de Inglaterra con rumbo a las Indias"	^^^	John Burgh	"4 ships [600 tn, >> 100 men]"	John Bedford / Christopher Newport / John Brough / Andrew Shillinge / Thomas Wally / Thomas Warne / Henry Kedgell / Cuthbert Grippe	Roebuck [300 tn] / Golden Dragon [150 tn] / Prudence [100 tn] / Virgin [50 tn]	O Torres p 321 / L Zea p 197 / Marley 1 pp 127-130	"CT 597 num 14 ff 1r-6v [Testimonio sobre diligencias que practicó Jerónimo Sánchez de Carranza contra corsarios ingleses, San Pedro de Honduras a 6 de junio de 1594]"		"APRIL 25, 1594. The English privateers Golden MAY 3, 1594. After a two-hour exchange of gun- 
Dragon of Christopher Newport and Prudence of John Brough shoot their way into Puerto Caballos (Honduras), seizing the four deserted Spanish vessels in its roadstead, then venturing ashore briefly at 6:00 p.m. before retiring back aboard ship and submitting a ransom demand. /v Marley 1 p129"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1594	^^^	^^^	^^^	^^^	"MAY 15, 1594. This dawn, four privateer ships, two frigates, and three pinnaces under Parker and Raymond materialise outside the Honduran port of Trujillo, intercepting the dispatch vessel of Francisco Rodríguez as it departs. "	^^^	William Parker / Jérémie Raymond	^^^	^^^	^^^	Marley 1 p 129-130	^^^			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1595	^^^	^^^	^^^	^^^	"En 1595 una coalición francesa e inglesa entró y ocupó la ciudad de Trujillo, luego de ha- ber tomado un navío de aviso"	^^^	William Parker	6 ships	^^^	sn [200 tn] / sn [40 tn] / sn [40 tn] / sn [40 tn] / sn [pinnace] / sn [pinnace]	O Torres p 335 / Marley 1 p 134	"GT 39 ram 12 num 62 f 1r [Carta de Jerónimo Sánchez de Carranza, gobernador de Honduras, Valladolid de Comayagua a 5 de junio de 1595]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1595	^^^	^^^	^^^	^^^	"En julio de 1595 cuatro naos francesas entra- ron a Puerto Caballos, el cual fue incendiado y las naves que se encontraban surtas fueron saqueadas"	^^^	^^^	^^^	^^^	^^^	O Torres p 334	"GT 39 ram 12 num 64 ff 1r-2v [Carta de Jerónimo Sánchez de Carranza, Puerto Caballos a 1 de septiembre de 1595]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1595	^^^	^^^	^^^	^^^	"Ese año, los capitanes Rocharte y Jeremías, inglés y francés, respectivamente, eran la cabeza de un contingente de tres navíos y 200 hombres, Mientras tanto, una lancha de corsarios puso rumbo al Golfo Dulce "	^^^	^^^	^^^	^^^	^^^	O Torres p 335	"GT 39 ram 12 num 63 ff 5r-v [Confesión de Ruger Gallar, San Pedro de Honduras a 27 de agosto de 1595] / GT 39 ram 12 num 63 ff 1r-v [Carta de Jerónimo Sánchez de Carranza, gobernador de Honduras, San Pedro de Honduras a 27 de agosto de 1595] / GT 39 ram 13 num 81 f 1v [Carta de Jorge de Alvarado, gobernador de Honduras, Trujillo a 20 de marzo de 1603]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1595	^^^	^^^	^^^	^^^	^^^	^^^	Robert Dudley	4 ships	Bejamin Wood / Wentworth / Thomas Jobson / George Popham	"Bear [formerly Peregrine, 200 tn, 140 men] / Intent [prize caravel] / Regard [prize caravel] / sn [pinnace]"	Marley 1 pp 131-134	^^^			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1595	^^^	^^^	^^^	^^^	^^^	^^^	Jérémie Raymond	5 ships	^^^	sn / sn / sn / sn [pinnace] / sn [galliot]	Marley 1 p 135	^^^			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1596	^^^	^^^	^^^	^^^	El 6 de enero de 1596 la flota inglesa se hizo presente en Nombre de Dios	^^^	^^^	^^^	^^^	^^^	O Torres pp 326-327 / L Zea pp 210-219 / B Bermudez p 86 / B Geiger pp 20-30	"PA 14 ram 12 num 68 ff 1r-3v [Carta del licenciado Salazar, oidor de la Real Audiencia de Panamá, Panamá a 22 de enero de 1596] / PA 14 ram 12 num 73 ff 1r-v [Carta del licenciado Salazar, oidor de la Real Audiencia de Panamá, Panamá a 25 de mayo de 1596] / PA 14 ram 12 num 79 f 1r [Carta de la Real Audiencia de Panamá, Nombre de Dios a 4 de junio de 1596]"		"Cited Hakluyt, 1904 (1586), vol. X, pp. 226-245; ???"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1596	^^^	^^^	^^^	^^^	"Otro capitán inglés, William Parker, zarpó de Plymouth en noviembre de 1596"	^^^	^^^	^^^	^^^	^^^	O Torres p 327 / I Rubio aa pp 126-130 / O Torres aa 106-109	"MX 2999 leg 4 ff 595r-v [Cédula real, Barcelona a 31 de mayo de 1599] / MX 222 num 31 ff 2r, 7v, 9v [Informaciones de Melchor Bonifacio, Campeche a 18 de mayo de 1598]"	"L Cogolludo lib viii cap 1 / Georget pp 231, 245-248 = Hakluyt ^^^"	"Cited Hakluyt, 1904 (1586), vol. X, pp. 277-280 ???"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1596	^^^	^^^	^^^	^^^	^^^	^^^	Christopher Newport / Michael Geare	2 ships	^^^	Neptune / sn [pinnace]	Marley 1 p 138	^^^			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1596	^^^	^^^	^^^	Sherley’s Cruise	^^^	^^^	"Anthony Sherley / Michael Geare / ^^^ [Dutch, in the Maen]"	10 ships	^^^	Bevis [300 tn] / Black Wolf [150 tn] / Constance [250 tn] / George [200 tn] / George Noble [140 tn] / Little John [80 tn] / sn [galley] / sn [pinnace] / Maen / sn [pinnace]	Marley 1 pp 138-139 / Winzerling pp 25-26	^^^			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	^^^	1 Jan 1597	^^^	^^^	^^^	^^^	"Otro grupo de ingleses, compuesto por al menos 300 hombres, se presentaron ante Puerto Trujillo y Puer- to Caballos, sólo a éste lograron entrar"	^^^	^^^	^^^	^^^	^^^	O Torres p 329	"GT 39 ram 13 num 70 f 1r [Carta de Jorge de Alvarado, governador de Honduras, Trujillo a 29 de abril de 1598]"			AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
^^^	^^^	0	1 Jan 1598	^^^	^^^	^^^	Armada de Barlovento est	^^^	^^^	^^^	^^^	^^^	^^^	"Hussey pp 292-293, 296-298"	^^^		"For the few years after its creation, even, it had convoyed merchantmen to and from Spain instead of remaining in the Caribbean, and it stayed in Spanish waters from 1608, being added to the Oceanic Fleet in 1610. / Much of the information on this fleet, from its earliest ordering in 1595 to its end in 1610, comes from official but non-contemporary accounts in A. I., 152-2-19 and 152-3-10. Many contemporary papers on this very important period have so far escaped my search. /v Hussey p 293 /// It did not exist at all between 1610 and 1643, despite the constant agitation, and even though the crown ordered it reconstituted in 1635 and to be composed of twelve galleons totalling five thousand tons. A great mass of papers resulted, but no fleet, till finally the danger to the whole empire became so serious that even the supreme council of state intervened […] Eight ships were finally gathered, and sailed for America in 1643. No sooner had they arrived, however, than seven of them returned to Spain as a merchant escort […] and, in 1648, the whole squadron was merged with the Oceanic Fleet, once more leaving the Indies open to attack. In 1665, the armada was for the third time reformed, this time with eight ships, four of them specially built in Holland for the purpose. […] Finally, however, three of the eight were detached and sent to America in 1667, accompanied by two pataches. Their ill luck was not yet over. Hardly had they arrived when the almiranta and pataches were caught and burned at Maracaibo by the buccaneers, and the remaining two were ordered back to Spain with the treasure fleet, where the squadron was once more abolished. It was no time for lessened efforts, and sharp lesson after lesson in the Indies finally forced reestablishment in 1676, this time of two ships and three frigates, which sailed in 1677, adding another frigate of three hundred tons, and lesser craft, in America. In more or less this form, the armada lasted till its strict necessity had passed-long after the end of the period now under consideration—increasing in strength and effectiveness for some years, and then as steadily declining. […] A Windward Squadron is not infrequently heard of during the eighteenth century, but apears to have been a small fleet directly appertinent to the viceroyalty of New Spain, and to have been used largely to carry the situado to the Antilles. Among the more important of the many legajos exclusively devoted to this squadron during the period of our study in the Archives of the Indies, are the following: 152-1-21, 152-1-22, 152-2-19, 152-2-20, 152-3-1 to 8, 152-4-19. /v Hussey pp 296-298"	AN - orig data events 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data events 1.2.numbers	###	
