Introduction: Loss of life or property in Belize from 1630 to present.
						


Sources: Series S 0—960 / Primary and secondary sources which are not deposited series or collections.
ID	NO	PRIM	COLL	TYPE	ALT ID	CITED	PERIOD	PERIOD	SIZE	UNITS	ITEM	REPOSITORY	CITY	COUNTRY	IMPRINT	CITY	COUNTRY	FIRST PUB	LAST PUB	AUTHORS	EDITORS	JOURNAL	V	I	VIA	NOTE	LINK	END	
E 568	568	1	1	xxx	Hos	xnp	10 Sep 1798	xxx	Battle of St. George’s Caye	xxx	St. George’s	Capt Arturo O’Neill de Tyrone y O’Kelly 35 Vessels 2500 men	"Lt Col Thomas Barrow, Capt John Ralph Moss 4 Sloops 2 Schooners 8 Flats 700 troops"	xnp	"Public Ledger 11 299 p2 / Lloyd's Evening Post 6208 p2 / Minerva NY IV 1120 p2 / Daily Advertiser NY XIV 4322 p2 / Daily Advertiser NY XIV 4335 p2 / Morning Chronicle (1770) 9249 p2 / The Times 4390 p1 / Royal Gazette [Kingston, 1798] / Lon G 15100 p69"	"MM A2 [19 Jan, 20 Jul 1798] / CO 137/100 [20 Jul 1798] / MM A2 [8, 9, 24 Aug, 24 Sep 1798, 2 Apr 1799] / PR XY [30 Aug 1798] / PR O [24 Aug 1798] / SGU,LEG,7246,13 / SGU,LEG,7213,8 / SGU,LEG,7218,7 / SGU,LEG,6977,55 / ESTADO,26,N.2 / ESTADO,26,N.3 / ESTADO,26,N.36 / ESTADO,26,N.11 / ESTADO,26,N.70 / ESTADO,26,N.75 / ESTADO,27,N.3 / ESTADO,27,N.43 / ESTADO,27,N.43 / ESTADO,35,N.31BIS / ESTADO,35,N.33 / ESTADO,35,N.34 / ESTADO,35,N.35 / ESTADO,35,N.36 / ESTADO,35,N.37 / ESTADO,35,N.38"	Burdon 1 p225–68 / Barke 16 201 / Garcia P 3 140	"BALTIMORE, Jul 8 [1797]. Brig Elizabeth, capt Hussey, 30 days fm Hon. Capt H informs, that the Brit were evacuating the river Belaise; thatt he Sp were assembling in large bodies, and had nearly hemmed them in. /Finlay's American Naval and Commercial Register [PA] I 169 p3 = 14 Jul 1797 / LONDON, Jun 8 [1797]. A letter fm Hon, dated March 2, says, ""The Baymen are assembled at the mouth of the river Belize, and are raising redoubts, batteries, &c. All trade and the cutting of wood are now at a stand. The Sp may expect a warm reception if they should make an attack upon this settlement."" /New-York Gazette 2722 p3 = 10 Aug 1797 /// New-York: Mon, May 7 [1798]. We have a letter fm Hon of 22d Feb which mentions that the Charibs are in possession of the Island of Ratton. It was impolicy in the Eng government to send them on that Island. HM ship Merlin, on entering the harbor, saw the Sp colours flying, and was fired by one of the forts. Wood at Hon is eagerly bought at 15l. Log-wood is 7l. 10s. and expected to rise 50 per cent. /New-York Gazette 2954 p3 = 7 May 1798 /// See Hon letter 23 Feb 1798 in Daily Advertiser [NYC] XIV 4141 p2 = 17 May 1798 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C778259DC1CC40%40EANX-10D9A8ADFAC17D18%402377903-10D9A8AE48673AD8%401-10D9A8AF88603210%40Kingston%252C%2B%2528Jam%2529%2BMarch%2B24 / Hon letters 6, 18 Aug 1798 in Federal Gazette [MD] IX 1592 p2 = 18 Dec 1798 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A105F9C5C02382550%40EANX-105E4B5EDB2810E7%402378118-105E4B5F136F6AED%401-105E4B605913CB33%40Falmouth%252C%2B%2528Jam.%2529%2BOctober%2B20 /// 1797, October 9th. Inhabitants to Superintendent Barrow (26 Signatures). States that it is now safe to claim a respite from Military Duty, and as their long unemployment has nearly ruined some of them, they wish to return to their works ... They will continue in Arms till next Sunday morning, ""which will make the term of our service exactly 12 Months."" /v Burdon 1 p238 /CO 137/99 /// 1797, October 12th. The Inhabitants to the Earl of Balcarres. Giving thanks for the provisions and military assistance, and asking for assistance for themselves and their slaves as on account of long and arduous military service they are destitute and practically ruined having spent all their savings, and their plantations having suffered through neglect and drought. /v Burdon 1 p239 /MLA /// See maps MP-MEXICO,550 / MPD, 14, 007 / MPD, 14, 008 / SGU,LEG,6977,55 = MPD, xxx /// See Capt Gelston account in Connecticut Journal 1627 p2 = 3 Jan 1799 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1035C6AC8931AEF8%40EANX-103B6B2C11DE8D72%402378134-103B6B2C4A3C9EE1%401-103B6B2CE3755CD3%40Norfolk%252C%2BDec.%2B13 / Capt Edwards accout in Oracle of the Day [NH] IX 13 p2 = 12 Jan 1799 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10C7786D775CDDE8%40EANX-10C78FAC348F3340%402378143-10C78FAC7AD128D0%401-10C78FAD9032E960%40Kingston%252C%2B%2528Jamaica%2529%2BNov.%2B17"	xon	xon	xon	xon	"17 houses burnt by Baymen to prevent use by Spaniards = J £2,650"	Trade stopped for military service for 12 months 15 Oct 97 to 98 / [J ?] £100 voted for 4 look-out boats 40 men / Trade stopped for military service 20 Jul 98 to 24 Sep 1798	###	
E 576	576	1	0	xxx	Hos	xnp	4 Jul 1803	xxx	xnp	Hon nearly exhaust resources [Public Funds] in defensive measures voted on by Public Meeting	Old	xnp	xnp	xnp	xnp	"MM A2 [6 Jun, 4 Jul, 31 Oct 1803] / ML B [24 Jul, 20, 26 Sep 1803, 6 Feb 1808] / ML C [6 May 1804, 4 Sep 1806, 14 Jul 1807]"	"Burdon 2 65, 105"	"Gunboat upkeep £1,000 decided on 14 Jul 1807 /v Burdon 2 /ML C / Later upkeep of 3 Gunboats noted as £150 pa /v Burdon 2 115 /MM B [6 Feb 1808] /// LONDON, Jan 13 [1803]. A letter has been received fm our settlement in Hon, to the following effect:— ""The Sp have suddenly warned the British settlers in the Bay of Hon, and the other parts adjacent, to quit their settlements immediately, adding, that but little time will be granted for this order to be carried into full effect; and tha orders had already been given for the erection of a large battery, fm which force would be used to carry this order into full effect."" The letter concludes by recommending that no more stores be sent to that quarter for the present. /Chronicle Express [NYC] 28 p3 = 28 Feb 1803 / LONDON, JAN. 11 [1803]. A report has been in circulation, since Friday last, that a Sp officer repaired to our settlement in Hon, and made a formal demand of the surrender of the settlement in the name of the Most Catholic King. ... /Charleston Courier [SC] I 45 p2 = 2 Mar 1803 /// LONDON, Feb 1 [1803]. The following letter, received by a Merchant at Bristol, fm a Correspondent at Hon, shews that the reports of a dispute with the Sp there, were not altogether wihtout foundation, notwithstanding subsequent accounts state that nothing serious followed:— ""Honduras, Sept. 24, 1802. The Sp have been applied to for giving up the New River and Rio Hondo. Their answer was nearly as follows:—'So far fm giving up the Northern Rivers, which they held by conquest, they expected to receive orders fm their Court to take possession of the British Settlements in Honduras."" /Mercantile Advertiser [NYC] 3308 p2 = 26 Mar 1803 /// Extract of a letter fm Hon, dated July 26, 1803. ""We have been a little alarmed here, in consequence of a demand made by the Capt Gen of Yuc, to deliver up the settlement to the Sp government.—However, our fears have been dispelled, in some measure, by our Commander in Chief making active preparations to defend the place, in case the Dons should feel themselves inclined to second their demand by forcing us to a compliance."" /Alexandria Daily Advertiser [Virg.] III 891 p3 = 22 Oct 1803"	xon	xon	xon	xon	xon	"Expense inc 1 Boat 2 t 4 Gun Boats inc £1,000 pa upkeep, Fort George repairs = £8,000, Ordnance, Ammunition, xxx Blockhouses"	###	
E 570	570	1	0	xxx	Soc	Tech	1 Apr 1802	22 May 1802	Fire in Belize Town	"Fire destroys unknown portion of Belize Town, after which Magistrates vote £300 for purchase of Fire Engines"	Old	xnp	xnp	xnp	xnp	MM A2 [9 May 1802]	Burdon 2 p54	xnp	xon	xon	xon	xon	xon	xon	###	
E 596	596	1	0	xxx	Soc	Tech	18 Jul 1806	18 Jul 1806	xnp	"Fire destroys unknown portion of North side of Belize Town, after which Public Meeting passes further fire safety measures"	Old	xnp	xnp	xnp	xnp	"MM A3 [19 Jul, 16 Aug 1806, 30 Jun 1807]"	"Burdon 2 96, 104"	"Later, £40 allowed a woman to rebuild home destroyed by fire /v Burdon 2 /MM A3"	xon	xon	xon	xon	xon	xon	###	
E 594	594	1	0	xxx	Hos	xnp	1 Jan 1806	30 Aug 1807	xnp	Sp Priv cruise Hon	"Ranguana Caye, Placencia, Mullins R, Omoa"	Privateer “Felucca” / xxx	HM Sloop Wolf / Schooner Aurora / Gun boat / HM Brig Gaelon / William Burn 	xnp	xnp	"MM A3 [28 Jan, 20 Feb, 11 Jun 1806, 24 Feb 1807] / ML C [7 Jan, 1, 13, 14, 15, 28 Feb, 1 May 1806, 22 Aug 1807] / GC U [28 Feb 1807]"	Burdon 2 90	"Schooner Aurora agreed to be hired 20 Feb 1806 /v Burdon 2 /MM A3 /// HMB Gaelon supplied with 12 pounder carronage and timber 1 May 1806/v Burdon 2 /ML C /// Possibly see, Boston, 4 Oct 1806. Capt GODFREY, who arrived yesterday (via quarantine) fm Hon, which he left 26th Aug, informs, that the inhabitants expected an immediate attack fm the Sp; having received information that several thousand troops and a number of gun boats, &c. were fitting out at Bacalar and Campeachy, for the purpose of attacking them. The Eng were making spirited exertions to receive them;—and had armed boats watching their movements. A flag of truce, which had been sen them, by the Eng, had not returned when Capt G sailed. /Columbian Centinel [Boston] 2351 p2 = 4 Oct 1806"	xon	1 fisherman for c ? m / 6 crew for ? m	xon	1 fishing vessel 1 Schooner 1 Brig	1 Gun boat severely damaged	"Expense £4 daily for Aurora patrol for c ? m, supplying HMB Gaelon, £24 pa to Provost Marshal / £40 to liberate 6 crew held by Sp / c 50 stand of arms"	###	
E 588	588	1	0	xxx	Hos	xnp	1 Aug 1805	30 Aug 1805	xnp	One Gun boat lost	xxx	xnp	xnp	xnp	xnp	"MM A3 [30 Aug, 19 Nov 1805] / ML C [4 Sep 1806]"	"Burdon 2 81, 86, 99"	"Aug 1805 Loss of Gun boat Growler, not thereafter found or recovered /v Burdon 2 /MM A3"	xon	xon	xon	1 Gun boat lost = £803	xon	Cost £50 for despatch of search boat	###	
E 614	614	1	0	xxx	Hos	xnp	10 Aug 1812	30 Aug 1812	xnp	Mags and Sup fortify Hon	"Old, St. George’s"	xnp	xnp	xnp	xnp	"MM B [10, 12 Aug 1812]"	Burdon 2 155	"Forts = Fort George, 2 Forts to Southward of Belize Town"	xon	xon	xon	xon	xon	"Cost = repairs of 3 Forts £700, xxx"	###	
E 608	608	1	0	xxx	Bio	Ill	4 Jul 1810	30 Jul 1810	xnp	"Epidemic among ship at port, of yellow fever, ordered quarantined at Southern Triangle by Mags"	"Old, Southern Triangle"	xnp	xnp	xnp	xnp	MM B [4 Jul 1810]	Burdon 2 138	xnp	xon	xon	xon	xon	xon	xon	###	
E 620	620	1	0	xxx	Hos	xnp	1 Dec 1818	30 Oct 1819	xnp	"Mitchell, pirate, interrupts trade in Settlement"	Old	xnp	xnp	xnp	Columbian NY X 2770 p2	MM C [14 Dec 1818] / R 1 [1 Aug 1819]	Burdon 2 214	"Possibly see, A Nassau paper of April 13th [1816], says, HM brig Variable left Jam about a month ago, in search of several pirates who are reported to have committed various depredations and cruelties in and about the Gulf of Mexico; and captured among the Keys near Honduras, a Piratical vessel which has been sent to Jam. /Weekly Museum [NYC] IV 3 p46 = 18 May 1816 /// Possibly see, NORFOLK, 5 May [1817]. Capt Appleby, fm Hon, informs, that a small schooner under Carthagenian colours, with one gun and about 35 men, (supposed to have been fitted out at New-Orleans) had captured off the Balize, a Sp felucha, laden with HALF A MILLION OF DOLLARS, and Indigo to nearly the same amount. The felucha was bound to Havanna, and it is supposed that the privateer had got intelligence of her, while she was taking in her valuable cargo at Guatamala. ... /American Beacon [Virg.] IV 77 p2 = 7 May 1817 /// [NORFOLK, 29 Mar 1819] A letter fm Hon, dated Oct, 1818, says—""Mitchell, a character whom you may remember to have heard of as a pirate, is off the coast and committing havoc with the little trade here. He has a boat which rows 24 oars and about 40 feet long, and has captured several vessels."" /Baltimore Patriot XIII 75 p2 = 31 Mar 1819"	xon	xon	xon	sev vessels	xon	Cost = $1 pd for schooner for c ? m	###	
E 624	624	1	0	xxx	Soc	xnp	24 Apr 1820	22 May 1820	Will & Sharper Revolt	"Revolters destroy some cattle and commit one or two robberies, after which c 20 revolters surrender on being pardoned, while c 20 are eventually dispersed"	"Old, Mt Hope"	xnp	"Will, Sharper 40 Neg slaves"	Lt Col George Arthur / Lt. McPherson 2nd WIR Mjr. Noel	xnp	"MM D [24, 27 Apr, 3 May, 24 Aug 1820] / Lon 24 xxx / R 1 [21 Oct 1820] / CO 123/29 [Arthur to Bathurst 16 May, 7 Oct 1820] / CO 123/33 [Proclamation 3 May, 22 May 1820]"	Burdon 2 227 / Bolland 75 156 / Craton 338 / Bolland 2 76	"Possibly see 1 Apr 1819 Belize T. Sup reports ""the uneasy state of the Slaves during the last Xmas caused much alarm, and obliged me to take unusual measures of precaution at that time, and since then, to send Troops into the interior to dislodge some parties of these misguided men, who have collected on the Banks of the Rio Nuevo"" /v Bolland 2 76 /CO 123/28 [Arthur to Bathurst 1 Apr 1819] /// 16 May 1820 Col Arthur to Earl Bathurst. Reports he found the revolting slaves had been treated with unnecessary harshness by their owner and had good cause for complaint ... had therefore issued proclamation offering pardon to all who would surrender ... That his enquiry into [revolters'] grievances and his advice [to surrender] had been successful, only 20 of the principal body being left and those separated and negligible. /v Burdon 2 /Lon 24 /// 4 Oct 1820 Mag Mtg Grant three pieces of plate, value £250 in all, to three officers of the WIR for their services against Runaway Slave Gangs. /v Burdon 2 234 /MM D"	xon	xon	xon	xon	some cattle destroyed / 1 Store raided	Cost = £212.3.3 in supplies	###	
E 626	626	1	0	xxx	Hos	xnp	2 Nov 1822	22 Nov 1822	xnp	Pirates raid or sack Calabash Caye	"Glover’s, Calabash Caye"	xnp	Capt Francis Valpy 2 Schooners 20 men	1 Brig	xnp	"MM E [4, 6, 22 Nov 1822] / R 4B [30 Nov 1822]"	Burdon 2 268	"Schoners = Aurora, HM Sloop Scout /v Burdon 2 /MM E /R 4B / Pirates = Brig Amazon"	xon	xon	xon	xon	1 hamlet sacked	Cost = L 217.16.8 expedition	###	
E 634	634	1	0	xxx	Hos	xnp	31 Mar 1824	31 Mar 1824	Jeykill Massacre	"Pirates, buccaneers or privateers surprise one schooner belonging to Mr Jeykill, and kill the crew"	xxx	xnp	xnp	xnp	Jamaica Journal II 5 p15	"MM E [7 Apr, 11 May 1824]"	Burdon 2 280	"7 Apr 1824 Mag Mtg. Schooner sent against pirates. /v Burdon 2 280 /MM E / 11 May 1824 Mag Mtg. Officer of Police despatched to Mos Shore for 10 pirates captured. /MM E /// [NYC] May 25 [1824]. By the schr Morning Star, arrived this morning fm Hon, we learn that about the 15th of March last, the British schr Springbird was captured by a piratical boat with 12 men on board, about 45 miles to the north of Hon. A boy belonging to the Springbird jumped overboard, but did not learn the fate of the crew. The pirates manned and fitted her out, and about the 25th March they captured another British schr. and murdered all on board except two. The pirates were quite numerous about Hon and the Island Cossumel, which latter place is their rendezvous. ... /Evening Post [NYC] 6830 p2 = 25 May 1824 /// [NYC] Jun 28, 1824. It is now ascertained that the piratical Schr. lately carried into Hon, and which was reported to have been owned in the US is a WI built vessel, commanded by a Canadian Frenchman, whose papers represented her as belonging to St. Thomas. The vessel has been condemned, and the crew, 12 in number, sent to the WI for trial. It having been suspected that this was not the whole of the pirates complement, an armed party proceeded to one of the Keys, where they succeeded in making 11 men prisoners, one of whom was a negro, turned King's evidence, and stated that the vessel he belonged to, (an Eng coasted) had been captured by them, near the Mos Shore, and all on board murdered, except himself, and that his life was saved in consequence of his joining the pirates.—These men were in irons at Hon. /Evening Post [NYC] 6859 p2 = 28 Jun 1824 /// See Hon letter 6 Jul 1824 in New-Hampshire Gazette LXIX 42 p2 = 7 Sep 1824 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A103709D225B248A8%40EANX-103F1534C0FC83FE%402387512-103F15350199AD57%401-103F15361D047F4C%40Portland%252C%2BAug.%2B31"	1 crew killed	xon	xon	1 schooner burnt	xon	xon	###	
E 630	630	1	0	xxx	Bio	Ill	1 May 1823	30 May 1823	Poyais Scheme	Outbreak of unknown cause or nature spreads among victims of the Poyais Scheme.	Belize T	xnp	"Gregor McGregor, Thomas Strangeways ≥ 165 victims inc Col Hall"	"Marshal Bennett, George Frederic Augustus I"	xnp	"MM E [7 Jul, 16 Aug, 3 Nov 1823, Proceedings of Jun 1824] / R 3 [30 Aug 1823] / R 4C [27 Sep 1823]"	"Burdon 2 274, 282"	"7 Jul 1823 Pub Mtg. Resolution promising relief to Scheme victims as might be required at public expense. /v Burdon 2 274 /MM E /// 27 Sep 1823 Sup to Bathurst. Reports c 50 Poyais victims settled at Stern Creek, rest [= c 35] in hospital, 14 having died. /v Burdon 276 /R 4C /// 3 Nov 1823 Pub Mtg. Mentions 70 refugees' [Poyais victims'] graves. /v Burdon 2 278 /MM E /// See Col G. A. Low, Belise Merchants Unmasked [London, Effingham Wilson, 1824] Link: http://www.frontierlife.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/MS-RCMS-00270-00057 / See Hon letter 4 Jun 1823 in Alexandria Gazette [Virg.] [sn] p2 = 5 Aug 1823 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109C88C3000E7338%40EANX-1346D17E98AF1398%402387113-13467E7F193268B0%401-1376AADFEC47FF6F%40Extract%2Bof%2Ba%2Bletter%2Bfrom%2BHonduras%252C%2Bdated%2Bthe%2B4th%2Bultimo / See Hon letter 28 Dec 1823 in Baltimore Patriot XXIII 34 p2 = 11 Feb 1824 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A107D4AD8C258B928%40EANX-108256985F818D40%402387303-10825698C05FDEF8%401-1082569B1AC5E5A8%40Sir%2BGregor%2BMcGregor"	many died	xon	xon	xon	xon	"Cost = L 4290.4.0 in rescuing, nursing, feeding, clothing"	###	
E 640	640	1	0	xxx	Hos	xnp	1 Dec 1828	3 Dec 1828	xnp	"Party of Spanish or Mexican troops from Bacalar lands at Ambergris and commits outrages on British subjects resident there, after which Magistrates send Officer of Police and 20 soldiers to release them"	Ambergris	xnp	Officer of Police 20 [WIR] men	xnp	xnp	MM G [3 Dec 1828]	Burdon 2 304	"Possibly see, 1829 Lt Col McDonald leads detachment of troops to re-est Hon settlers on Hondo which had previously been long unoccupied due to Sp hostility cf 13 Oct 1827 Gen Codd to O’Gorman [noting ] cf 20 Jan 1835 Col Off Memo /CO 884/1/18 p9, 20"	xon	some to sev held for c ? days	xon	xon	xon	xon	###	
E 646	646	1	0	xxx	Soc	xnp	1 Apr 1832	30 May 1832	xnp	Unsettled state of affairs at Omoa	Omoa	xnp	xnp	xnp	xnp	MM I [23 Apr 1832] / R 6C [8 May 1832]	Burdon 2 334	"3 Oct 1832 Sec of State to Sup. Reports Guatemala imposed 5% duty on all imports fm Belize, as reprisal for refusal to assist in recapture of Omoa, and that ""a statement had been published by [Guat] Min of War addressed to Congress, calling upon that body to deliberate upon the danger the Guatemalan Government were exposed to by the proximity of the Settleemnt, declaring the Settlement to be a manifest usurpation of the Territory of the Republic—that facilities are afforded for smuggling and that Criminals and Enemies of the Republic find protection there and setting forth other complaints of the like nature, from which the conclusion is deduced that the Settlement is a declared Enemy to the safety of Guatemala."" /v Burdon 2 339 /R 9B /// 18 Mar 1832 Sup to Sec of State. Reports disapproval of Pub Mtg vote of £1,000 to a certain gentleman who ""has no further claims on the public than the many other individuals who have been alike unfortunate [re loss of vessel]."" /v Burdon 2 334 /R 6C /// 19 May 1832 Sec of State to Sup. Approves refusal of grant of £1,000 currency, compensation for loss of vessel. /v Burdon 2 336 /R 9B /// Possibly see, 3 Oct 1832 For Off to Col Off. Report Guat disappointed at lack of military nor pecuniary assistance from Hon residents against recent revolt, on which Guat adopt extremely hostile spirit to Hon eg Guat Min of War asks Guat Congress to deliberate upon dangers of Hon to Guat and to take [defensive?] measures against it / 26 Jan 1833 Cockburn to Col Off. Reports has overcome Guat prejudices against Hon /CO 884/1/18 p14 /// 2 Feb 1835 Miller Memo to Col Off. [Rep of CA] has burdened our commerce by imposing an additional duty of 5 per cent. on all goods imported into its dominions fm Brit Hon, and ... will endeavour by such indirect means, to drive us from it [Hon]. /CO 884/1/18 p34"	xon	xon	xon	"1 vessel taken = H £ 1,000"	xon	Cost = 1 Gov Schooner cruising May 1832	###	
