ID	NO	LOSSY	INVASN	SIEGE	SER 0	SER 1	START	STOP	NAME	DESC	PLACE	SP	NON—SP 0	NON—SP 1	PRESS	CF	VIA	NOTE	LOSS 0	LOSS 1	LOSS 2	LOSS 3	LOSS 4	LOSS 5	END	
E 50	50	1	0	xxx	Hos	xnp	23 Oct 1654	23 Oct 1654	xnp	Buccaneers or privateers engage Sp during one of the Perez entradas	Old	Capt Francisco Perez of Bacalar-Pacha 6 Sp 15 Ma	xnp	xnp	xnp	"MEXICO,158 [Probanza o méritos y servicios Capitán Francisco Pérez a 11 nov 1661]"	Jones 231 fn 38—40	"Possibly see, 13 Jul 1656 Guat Gov of Sp Hon to HCM. Luego que llegue al govierno de Honduras visite los puertos de mar della que son truxillo y puerto de cavallos que son los mas ynfestados del enemigo de hordinario Y aviendo rreconosido estan desmantelados e yndefensos por falta de armas hiçe lista de la gente que pordria tomarlas en ellos y di quenta al pressidente de las que faltavan y eran nesesarias Para la defensa de la tierra y no me las envio Y aunque oy que me hallo en esta çuidad [Guat] y con nuevas de que el enemigo anda en estas [Sp Hon] costas se las e pedido no rresuelve sobre esta materia aunque V Magd tiene mandado se garte[?] el çituado de truxillo en estas prevençiones con lo qual me hallo sin defenssa para qualquiera Ynvasion que el enemigo Ynttente ... /GUATEMALA,39,R.24,N.137 f 18r"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 52	52	1	0	xxx	Hos	War	15 Dec 1654	23 May 1667	xnp	Anglo–Spanish war	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 54	54	1	0	xxx	Met	Storm	1 Jun 1657	30 Nov 1657	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 56	56	1	0	xxx	Hos	xnp	1 Jan 1659	30 Dec 1659	xnp	Buccaneers or privateers capture unknown number of Ma for sale in Jam	Pacha	Gov Francisco Bazán	xnp	xnp	xnp	"MEXICO,1006 [a 9 feb 1660]"	Jones 334 no 10	"Pacha = c 20 km NW of prsent-day Noh-Bec, Quintana Roo, Mexico /v Jones xvi"	xnp	xxx Ma	xnp	xnp	xnp	xnp	###	
E 58	58	1	1	xxx	Hos	xnp	1 Jan 1660	31 Dec 1669	Sacking of Pacha	Baymen sack Bacalar-in-Pachá	Pacha	xnp	xnp	xnp	xnp	"EST, 7607 / MEXICO,1006 [Gob a Rey a 9 feb 1660]"	Gerhard 70 / Jones 334 no 10	"AGS = Archivo General de Simancas /// British capture around Bacalar (then at Pacha) ... Indians as slaves to be taken to Jam [1659 or 1660] /v Jones xxx /MEXICO,1006 /// Bacalar-at-Pacha moved further to Chunhuhub not long afterwards /v Gerhard 70 /EST, 7607 /// Possibly see 1666 Golfo Dulce. Fort of San Felipe de Lara attacked by pirates /v Zamora 178"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 60	60	1	0	xxx	Met	Storm	1 Jun 1660	30 Nov 1660	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 62	62	1	0	xxx	Hos	War	1 Jan 1662	13 Feb 1668	Portuguese Restoration	Anglo–Spanish war	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 64	64	1	0	xxx	Met	Storm	1 Jun 1672	30 Nov 1672	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 66	66	1	0	xxx	Hos	xnp	1 Aug 1677	30 Aug 1677	xnp	"Bartholomew Sharpe captures Sp during missionary entrada, and possibly raids unknown number of Maya hamlets"	xnp	Joseph Delgado xxx Ma guides	Bartholomew Sharpe	xnp	xnp	"GUATEMALA,152 ff 140—45 [a 26 sep 1677]"	Bialuschewski 52—53 fn 53 / Garcia P 2 127–129	"Sharpe crew reconnoitred Hon coast from camp near Old, and on intercepting missionary entrada, robbed and released Sp friar but not his Ma guides /v Bialuschewski 52—53 fn 53, though AGI item cited could not be consulted /// Possibly see, “The English, penetrating the Colorado River, captured 48 indigenous men and women” in 1677 in AFEHC Link: https://www.afehc-historia-centroamericana.org/index_action_crono/ /// Possibly see Mar 1680 Portobelo assaulted by John Coxon, Cornelius Essex, Bartholomew Sharpe, Robert Allison, Thomas Magott, who later justify their depradation by Fr commissions and let-passes ""to go into te Bay of Honduras to cut logwood"" by Gov of Jam Lord Carlies /v Marley P 1 90, 211"	xnp	Friar and xxx Ma / Friar released / xxx Ma from hamlets possibly taken	xnp	xnp	prev Ma hamlets possibly raided / Personal property robbed	xnp	###	
E 68	68	1	0	xxx	Met	Storm	1 Jun 1679	30 Nov 1679	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 70	70	1	0	xxx	Met	Storm	1 Jun 1688	30 Nov 1688	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 72	72	1	0	xxx	Met	Storm	1 Jun 1690	30 Nov 1690	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 74	74	1	1	xxx	Hos	xnp	16 Nov 1694	28 Feb 1695	"Milicias Campaign, Evacuation of Hon"	"Sp surprise Fleet, after which one Yucatan militia campaign against Settlement"	Old	Gov Roque Soberanis y Centeno xxx militia	xnp	xnp	xnp	AGN R ced vol 26 exp 27 ff 52—55v [Madrid a 16 nov 1694]	Molina 2 356 / Barke B 107 fn 367	"Upper End inferred /v Barke B 107 fn 367, though post-dates AGN item cited therein / Possibly 1 Frig 2 Brigs 27 Eng 5 Neg seized /v Barke B 108, but cites AGI item referring only to Términos = MEXICO,1080,L.47 ff 79r–81r / Not included in loss tallies"	xnp	xnp	Eng loggers completely dislodged	xnp	xnp	xnp	###	
E 76	76	1	1	xxx	Hos	xnp	1 Jan 1700	30 Jun 1703	"Vecinos Campaigns, Evacuation of Hon"	Three Yucatan para-military campaigns over land against Settlement	"Old, New, Hondo, Zacatan"	"Gov Don Martín de Ursúa y Arizmendi, Capt José de Aguilar y Galeano xxx vecinos xxx Ma allies"	xnp	xnp	Flying Post 944 1	"MEXICO,889 [a 8 junio 1702] / MEXICO,1078,L.41 ff 231v—234v, 235v–238v, 238v–240v / ESCRIBANIA,339B pieza 28 [Relación del Bachiller a 10 jul 1703] / MEXICO,1079,L.43 ff 108r–109r, 315r–317v / MEXICO,1078,L.42 ff 175v–177r"	"Calderon 69 fn 1 / Molina 3 9—10 / Jones 334 no 8 / Barke H 145, 171"	"Upper End inferred from date of one of AGI items cited /// Desde que en propiedad entré a gobernar, han hecho los vecinos tres entradas por tierras de Zacatán, sin costo alguno de la Real Hacienda, como lo he representado a V.M., y que con muerte de alguna gente nuestra se logró el desalojo de ingleses que ocupaban aquel territorio al corte y comercio de palo de tinte /v Calderon 93 no 1 /MEXICO,889 [a 8 jun 1702] /// Loss figures mentioned in 1705, but not known whether for offensive in Terminos or Hon /MEXICO,1079,L.43 282r–285v, 348v–350v /v Barke H 173 / Loss tally excluded here"	bloody battles	some t sev Eng held	dislodged Eng fm Hon	1 Baluarte 30 PA	houses or huts burnt	xnp	###	
E 78	78	1	0	xxx	Hos	War	1 Jul 1701	11 Sep 1714	Queen Anne’s	Anglo–Spanish war	xnp	xnp	xnp	xnp	xnp	xnp	Grainger 85–112	"Alvaro Rivaguda [Gov of Yuc 1703–1706], mandó por aquel tiempo [War of Sp Succession] á practicar un reconocimiento de toda la costa [de Belice], y se descubrió el verdadero lugar en que estaban guarecidos los bandidos [piratas ingléses], y aunque insistió [a Corona española] en que se les atacase y destruyese una pequeña fortificacion que habian construido, se le informó que aquello no era posible porque eran desconocidos aquellos lugares y estaban llenos de arrecifes y cayos que hacian peligrosa la entrada al rio [Walis]. /v Peniche 220 citing Fénix [Mex?] xxx = xxx [Ojeada histórica sobre el establecimiento británico de Belice] /// 1700–1712 Vars long-distance Mos raids or attacks bw Golfo Dulce [Guat] and Matina [Costa Rica] motivated or boosted by Eng [Baymen? Jam?] /v Lujan 3 86"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 80	80	1	0	xxx	Hos	Slav	1 Jan 1650	xxx	Mosquitian Slavery	"Miskitu and possibly associates, inc Shoremen and possibly Baymen, enslave Amerindians [inc Mayas] and Sp"	xnp	xnp	xnp	xnp	xnp	Lon 1824 xxx / Arthur xxx / HCP 522	Obando 16–17	"HCP 522 = https://parlipapers-proquest-com.ezp-prod1.hul.harvard.edu/parlipapers/docview/t70.d75.1828-011315/usgLogRstClick!!?accountid=11311 /// See, eg, 30 Jun 1829 Mags to Sup. List of slaves of Indian origin on 22 Jan 1822. Exact number not clear from lists, total slightly increased from 1822 to 1828, to about 100 slaves valued at 19,800 pounds [Sterl? Jam?]. /v Burdon 2 309 /IP xxx /// See RCS 270 [George Arthur papers] Link: http://www.frontierlife.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/MS-RCMS-00270-00009 / Link: http://www.frontierlife.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/MS-RCMS-00270-00010 /// Lower Start possibly < 1699, Sp have great plantations of cocoa-nuts [at Carpeners river, in sourthern Mos Shore], which the Mosquetomen often rob them of, by surprizng them in the night, and killing such Sp as oppose them, and many times carry away many of their Indians, of which they kill the men, but hte women and boys they reserve to trade with to the Jam-men, who take off their hands all their cocoa-nuts, moneloes, turtle-shell, ambergreese, plate, slaves, and what else they [Mos men] get by such rapines, which with them is a fair war. /Churchill 6 288 / Lower Start given as mid-17th century by Offen M 46–47 /// 2 Jan 1717 Nueva Segovia. Gomés Declaration. Reports she saw 2 ships a year [1714–1716] come fm Jam to trade for captives fm Mos raids /v Offen M 48 / See repository mss Archivo Nacional de Costa Rica [San José], Complementario Colonial, 5137, 1717 [Declaración de Micaela Gómez a 2 ene 1717] /// 1737 t mid-1740s. Two or three sm Sloops [fm Jam] go down [to Mos] Yearly fm Jam to trade with those people for Turtle Shells, Sarsaparilla, Vinellos and Cocoa, which they have fm their Neighbours and some times fm the Sp in time of War; as also some Indians, whom they take Prisoners, when they are at War with any Indian Nation in their Neighbourhood and those they dispose of to the English, who seldom employ them any other way than in fishing, nor indeed are they fit for any thing else they are of mild and tender a disposition. The Commodities they take in Truck, are Oznabrigs, old Cloaths, powder, Arms, Knives, Bills, Hoes, Axes Breads, coarse Calicoes and small looking Glasses. /Knight H 428 /// See Barbara Potthast, *Die Mosquito-Küste im Spannungfeld Britischer und Spanischer Politik 1502 - 1821* [Köln, Böhlau, 1988], 234–240 / Germán Romero Vargas, *Las sociedades del Atlántico de Nicaragua en los siglos XVII y XVIII* [Managua, Fondo de Promoción Cultural-BANIC, 1995], 290 /v Offen M 37–38 /// See 21 Jun 1740 Chiriqui Lagoon [Mos Shore] Hodgson to Trelawny. Reports sev Mos elders informed him that during King William and Queen Ann's wars [1688–1713] the King's Ships and Privateers came to Mos Shore to sponsor Mos raids [on Sp and Amerindians, for captives] in a more regular fashion [than at present] / See confirmation by Bishop Garret y Arloví in M. M. Peralta, *Costa Rica y Costa de Mosquitos: Documentos para la Historia de la jurisdicción territorial de Costa Rica y Colombia* [Paris, sn, 1898], 43–63 /LC Vernon-Wager Force Collection 1740 series 8D/11 reel 92 /v Offen M 51 /// Re Baymen's participation see eg c 1762 Belize T. María Perez [captured by Eng, Mos near El Castillo, Río San Juan] sold to Old [Mr.] Card [a Bayman] / c 1779 Black R. [After Evac of Hon] Perez petitions Sup Lawrie for her freedom, who forgets about her case and is reminded of it some years later; is granted her freedom; Sup Lawrie opines that ""she is a free woman [along with] all her children [= 4 daughters, also had 2 grandchildren] & that her not being at liberty many years ago is her own fault owing to her happy situation [= having acquired a husband in Mr Card's household, and her children's not being used ill by Mr. Card]"" /CO 123/6 ff 129–132 [Lawrie re Maria Perez and Flower's Negroes 22 Feb 1788] /CO 123/6 ff 151–152 [Petition of Maria Perez to Col Despard 11 Jan 1787] /v Offen M 52 /// Entre 1669 [1699?] y 1715 los zambos-misquitos atacaron en repetidas ocasiones la ciudad de Granada, el pueblo de Sta María de los Dolores, Amatique, las poblaciones del Golfo Dulce, Omoa, Comayagua, Nueva Segovia, San Antonio, Matina, Bocas del Toro, Sto Tomás de Castilla, y las poblaciones yucatecas de Za-má, Cozumel, Catoche y Yoba-in. Capturaron esclavos, que eran llevados directamente a Jam. ... en el tratado de Utrecht de 1713 se contempló que los ingleses dejaran de comprar esclavos a los zambos-misquitos. Esta cuestión provocó un giro en las políticas estratégicas de la Mosquitia. En vez de realizar incursiones para obtener esclavos, decidieron establecer relacioens de vasallaje con estos pueblos, logrando así una red que iba desde Bocas del Toro hasta la actual Belice. /GUATEMALA,18 [Felipe V re tratado de Utrecht de 1713] /v Obando 17"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 82	82	1	0	xxx	Hos	xnp	2 Nov 1705	xxx	xnp	Sp cruise of Hon	xnp	"Capt Archibaldo Magdonel de Narión, Francisco Joseph Jiménez 2 Goletas 30 men"	xnp	xnp	xnp	"MEXICO,1079,L.43 ff 457r–459r / MEXICO,1079,L.45 ff 106r–109r, 138v–139r, 326v–327v"	Barke H 173	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 84	84	1	1	xxx	Hos	xnp	1 Jan 1707	12 Sep 1707	Sacking of Tipuj	Loggers sack or assault Tipuj	Negroman	xnp	xnp	xnp	xnp	"ESCRIBANIA,339B no 27 ff 23r–29v [a 12 sep 1707 / Real cédula a 24 enero 1698]"	Jones C 408 fn 74 / Offen 49	"Tipuj location /v Jones C xv—xvii, 285—286 /// [T]he Mosquito ... captures Mayan Indians from around the Yucatán Peninsula [1702-1721], some of which were seen later in Virginia and Jam /Offen 49, citing 41 CSPC 481, and transcriptions in Feldman, *Lost Shore, Forgotten Peoples* [sl, sp, 2000], 218-220 / though Mosquito hostilities in Peten = GUATEMALA,299 [Expediente sobre hostilidades y exterminio de los indios zambos, mosquitos e ingleses en Roatan a 1713—1755] / Mosquito hostilities in Hon = MEXICO,3017 [Gov to Crown a 1 ago 1729] / MEXICO,1017 [Papeles tocantes al exterminio de los ingleses del Río Walis a 1760] /v Jones 335 no 13 /// On Baymen slave raids see Jones 272–273 /v Jones C 408, 411, 417–421 /v Graham 252 /// 1708 Tipu assaulted by Musuls [= Mopan Maya]; Batab, Lieuteant, and 15 principales die; unusually lg numbers of arrowheads and bipointed bifaces [possibly = spearheads] in surface deposits at Negroman suggest battle very late in Tipu's history /v Graham 252–253 /v Jones C 408 / See Scott E. Simmons, *Ancient Mesoamerica* 6(2), ""Maya Resistance, Maya Resolve: The Tools of Autonomy from Tipu, Belize"" [1995]"	xnp	some Ma fm Tipuj captured as slaves	xnp	xnp	xnp	xnp	###	
E 86	86	1	0	xxx	Hos	xnp	1 Jan 1709	31 Dec 1710	xnp	Loggers trade arms for slaves with Maya	"Peten, Mopan or Macal"	xnp	xnp	xnp	xnp	"GUATEMALA,186 [a 5 jul 1716] / GUATEMALA,299 [Real cédula a 30 abril 1714 / Consulta a 5 jun 1713] / MEXICO,3017 [a 1 ago 1729] / MEXICO,1017"	Jones C 411 fn 91  / Jones 355 no 13	"Lower Start, Upper End inferred to match Guat Campaigns / AGI items 299, 3017, 1017 regard Miskito activities near Hon /v Jones 355 no 13"	xnp	Ma captives traded	xnp	xnp	xnp	xnp	###	
E 88	88	1	1	xxx	Hos	xnp	1 Jan 1709	31 Dec 1710	Guat Campaigns	Two Guat military campaigns at least one Log work in Hon	Mopan	Capt José de Aguilar y Galeano xxx men	xnp	xnp	xnp	"GUATEMALA,186 [a 5 jul 1716] / MEXICO,1079,L.43 porción 1 ff 102r—105r"	Jones C 411 fn 91 / Barke B 119 fn 407—8	Peten under Audiencia de Guat /v Jones C 411 fn 90 / Log work location suggested /v Jones C 411	xnp	"19 English men, 1 Eng woman, 10 slaves, 6 Natives / 18 Eng later released / later 14 Eng captured"	xnp	Flats burnt	Ranchos burnt	xnp	###	
E 90	90	1	0	xxx	Hos	xnp	1 Jun 1711	30 Jun 1711	xnp	Sp surprise Fleet	Terminos	1 Vessel 20 guns	"Capt Eastwick, Capt Breed, Capt Vial"	xnp	Boston News-Letter 383 2 = 20 Aug 1711	xnp	xnp	"Capt Breed w ship, crew taken /Boston News-Letter 383"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 92	92	1	0	xxx	Hos	xnp	1 Jul 1717	16 Jul 1717	Eng Siege of Terminos	"Loggers recently routed from Términos, with Baymen, attempt to oust recently established Sp and retake the lagoon, but are forced to retreat, during which they [raid and] burn Homhom town or hamlet"	"Old, Terminos, Homhom [Catoche]"	"Sgt Mjr Alonso Felipe de Andrade, Juan Muñoz 42 men"	3 Balandras 335 men	xnp	"Museo Yucateco [Campeachy] 1 sn 380–81 / Fénix [Campeachy] 43, 64, 72 xxx"	xnp	Peniche 221 / Molina 3 136	"Una granada fué é caer en un almacen de paja que comenzó á incendiarse, cuyo incidente, unida á la intempestiva carga de aquellos pocos valietes [42 Sp + Andrade], dió á Andrade un nuevo triunfo que aseguró la posesion de la isla. El animoso sargento mayor murió en este combate; pero su vida costó muy cara á los piratas que fueron perseguidos hasta la orilla del mar, donde se embarcaron los pocos que quedaron para irse á unir á sus compañeros de Belice. /v Peniche 222 /Museo Yucateco [Campeachy] 1 sn 381"	some to many killed	xnp	xnp	xnp	1 Cannon seized / Homhom town burnt	xnp	###	
E 94	94	1	0	xxx	Hos	xnp	1 Apr 1718	3 Apr 1718	xnp	Blackbeard captures sloop Adventure	Turneffe	xnp	"Blackbeard, Mjr Bonnet, Capt Richards, Israel Hands 1 MW 1 Sloop"	Capt David Harriot 1 Sloop	xnp	Johnson 70–72	Marley P 2 529	"Blackbeard fleet = 1 large French Guiney Man [of War] named Queen Ann’s Revenge, 1 Sloop 10 guns named Revenge /Johnson 70–72 / Harriot Sloop = Adventure, of Jam /Johnson xxx /// 28 Nov 1717 Blackbeard fleet = 2 Sloops = Revenge under Capt Bonnet of 12 guns 120 men + one other sloop of 8 guns 30 men / Seize Fr slaveship Concorde [300 tonne 14 guns 75 men though 16 dead 36 ill], Capt Pierre Dosset, off Martinique, after which 450 surviving slaves [originally 516 captives fm Ouidah in present-day Benin] set ashore on Granadines, 4 Fr crewmen join Blackbeard, 10 skilled crewmen impressed, and Concorde renamed Queen Anne's Revenge, to which is added 8 guns fm smaller sloop [which is then given to rest of Fr crew] / Nov 1717 Blackbeard fleet = Fr Ship of 150 men 22 t 32 guns + Brig of 10 guns + Sloop of 50 white men 8 t 12 guns / 5 Dec 1717 [OS] Blackbeard fleet = Queen Anne's Revenge 36 guns 300 men + Revenge [Sloop under Capt Bonnet] /v Marley P 2 790–793 /// Early Feb 1718 Coxen's Hole [Roatan]. Capt Blackbeard careens, and force Capt William Wade in sloop William and Mary to dump his Log cargo and beach his sloop; fleet described by Capt William Wade as ""a ship of about 40 guns and a sloop of 10 commanded by ... Edward Thatch, having in all about 250 men (70 or thereabouts being Negroes)"" and 2 [Sp] prizes / mid-Mar 1718 Blackbeard and Bennett burn 2 prizes, restore William and Mary to Capt Wade, and depart Roatan; are attacked by sm vessel named Dolphin [whose crew had mutinied and turned pirates in Feb 1718 after leaving Veracruz] near Utila; then steer towards Turneffe / early Apr 1718 Turneffe. Blackbeard surprises Fleet anchored at Turneffe / 22 May 1718 Charleston SC. Capt Blackbeard arrives seeking pardon fm Gov Charles Eden /v Marley P 2 529, 793–xxx"	xnp	impressed Harriot and his men	xnp	took sloop Adventure	xnp	xnp	###	
