ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
S 1034	1034	0	0	A	xxx	xnp	0	np	np	np	np	From a Silver to a Gold Standard in British Honduras	np	np	np	np	np	np	1896	np	A. Moloney	np	North American Review	163	478	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/25118701	pp 257–265	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/25118701	###	
S 1036	1036	0	0	A	xxx	xnp	0	np	np	np	np	BRITISH HONDURAS. Description of Belize	np	np	np	np	np	np	1899	np	C. W. Knight	np	Public Health Reports	14	30	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/41450457	pp 1183–1184	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/41450457	###	
S 1038	1038	0	0	A	xxx	xnp	0	np	np	np	np	British Honduras	np	np	np	np	np	np	1900	np	W. L. Avery	np	Journal of the American Geographical Society of New York	32	4	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/197063	pp 331–333	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/197063	###	
S 1040	1040	0	0	A	xxx	xnp	0	np	np	np	np	Glimpses of the practice of medicine and surgery in British and Spanish Honduras	np	np	np	np	np	np	1902	np	N. Senn	xnp	Journal of the American Medical Association	38	17–18	xnp	https://doi.org/10.1001/jama.1902.62480170033001j / https://doi.org/10.1001/jama.1902.62480180030001g	"pp 1079–1081, 1152–1155 = 38(17) pp 1079–1081, 38(18) pp 1152–1155"	xnp	pt 1: https://doi.org/10.1001/jama.1902.62480170033001j / pt 2: https://doi.org/10.1001/jama.1902.62480180030001g	###	
S 1042	1042	1	0	A	xxx	xnp	0	xxx	xxx	np	np	British Honduras	np	np	np	np	np	np	1917	np	E. Swayne	np	Geographical Journal	50	3	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/1779904 / http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/1779905	pp 161–179	xnp	pt 1: http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/1779904 / pt 2: http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/1779905	###	
S 1044	1044	0	0	A	xxx	xnp	0	np	np	np	np	The Catholic Church in British Honduras (1851-1918)	np	np	np	np	np	np	1918	np	F. C. Hopkins	np	Catholic Historical Review	4	3	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/25011583	pp 304–314	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/25011583	###	
S 1046	1046	0	0	A	xxx	xnp	0	np	np	np	np	DEVELOPMENT OF FORESTRY IN BRITISH HONDURAS	np	np	np	np	np	np	1925	np	J. N. Oliphant	np	Empire Forestry Journal	4	1	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/42591408	pp 39–44	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/42591408	###	
S 1048	1048	0	0	A	xxx	xnp	0	np	np	np	np	"British Honduras; the local surcharges of January, 1888"	np	np	np	np	np	np	1925	np	W. D. Beckton	xnp	London Philatelist	34	398–299	xnp	https://www.rpsl.org.uk/Catalogue/Detail/ctl/Component/mid/462/id/126590 / https://www.rpsl.org.uk/Catalogue/Detail/ctl/Component/mid/462/id/126615	"pp 28–31, 54–63 = 34(398) pp 28–31, 34(399) pp 54–63"	xnp	pt 1: https://www.rpsl.org.uk/Catalogue/Detail/ctl/Component/mid/462/id/126590 / pt 2: https://www.rpsl.org.uk/Catalogue/Detail/ctl/Component/mid/462/id/126615	###	
S 1050	1050	0	0	A	xxx	xnp	0	np	np	np	np	THE EVOLUTION OF VEGETATION SURVEY AND RURAL PLANNING IN BRITISH HONDURAS	np	np	np	np	np	np	1938	np	N. S. Stevenson	np	Empire Forestry Journal	17	1	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/42593058	pp 9–26	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/42593058	###	
S 1052	1052	0	0	A	xxx	xnp	0	np	np	np	np	Toledo: A Tropical Refugee Settlement in British Honduras	np	np	np	np	np	np	1940	np	D. Holdridge	np	Geographical Review	30	3	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/210236	pp 376–393	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/210236	###	
S 1054	1054	0	0	A	Zamora	xnp	xxx	np	np	np	np	"Monografías departamentales : Izabal : Extracto de un estudio, por el socio, General e Ingeniero Pedro Zamora Castellanos"	np	np	np	np	np	np	1941	np	P. Zamora Castellanos	np	Anales de la Sociedad de Geografía e Historia	17	3	Rodriguez C 7 fn 1	xnp	pp 168–187	xnp	https://archive.org/details/AnalesAGHGTomoXVIIAnyoXVIINo3Septiembre1941	###	
S 1056	1056	0	0	A	Mendizabal	xnp	0	np	np	np	np	"La conquista espiritual de la ""Tierra de Guerra"" y su obstrucción por los conquistadores y pobladores"	np	np	np	np	np	np	1943	np	M. O. de Mendizábal	np	Anales de la Sociedad de Geografía e Historia	19	2	xnp	xnp	pp 132–140	xnp	https://archive.org/details/AnalesAGHGTomoXIXAnyoXIXNo2Diciembre1943/mode/2up	###	
S 1058	1058	0	0	A	xxx	xnp	0	np	np	np	np	New Light on the Belize Dispute	np	np	np	np	np	np	1958	np	W. M. Clegern	np	American Journal of International Law	52	2	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/2195550	pp 280–297	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/2195550	###	
S 1060	1060	0	0	A	xxx	xnp	0	np	np	np	np	More on the Belize question	np	np	np	np	np	np	1960	np	D. A. G. Waddell	np	Hispanic American Historical Review	40	2	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/2510024	pp 230–233	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/2510024	###	
S 1062	1062	0	0	A	xxx	xnp	0	np	np	np	np	A Guatemalan Defense of the British Honduras Boundary of 1859	np	np	np	np	np	np	1960	np	W. M. Clegern	np	Hispanic American Historical Review	40	4	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/2510249	pp 570–581	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/2510249	###	
S 1064	1064	0	0	A	xxx	xnp	0	np	np	np	np	British Honduras and the Pacification of Yucatan	np	np	np	np	np	np	1962	np	W. M. Clegern	np	Americas	18	3	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/979154	pp 243–254	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/979154	###	
S 1066	1066	0	0	A	xxx	xnp	0	np	np	np	np	The National Accounts of British Honduras	np	np	np	np	np	np	1962	np	I. Marshall	np	Social and Economic Studies	11	2	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/27853670	pp 99–127	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/27853670	###	
S 1068	1068	1	0	A	Maddison	xnp	xxx	xxx	xxx	np	np	Growth and Fluctuation in the World Economy 1870-1960	np	np	np	np	np	np	1962	np	A. Maddison	xnp	Banca Nazionale del Lavoro Quarterly Review	15	61	xnp	https://doi.org/10.13133/2037-3643/11911	pp 3–71	"= first global economic dataset by Prof Maddison per p 8 of MS by A. Maddison, ""Research Objectives & Results, 1952-2002"" [c 2002 ?] Link: http://www.ggdc.net/maddison/oriindex.htm / Guide Link: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2020"	https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2020	###	
S 1070	1070	0	0	A	xxx	xnp	0	np	np	np	np	The Civil Service Strike In British Honduras: A Case Study Of Politics And The Civil Service	np	np	np	np	np	np	1966	np	C. H. Grant	np	Caribbean Quarterly	12	3	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/40652973	pp 37–49	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/40652973	###	
S 1072	1072	0	0	A	xxx	xnp	0	np	np	np	np	Rural Local Government in Guyana and British Honduras	np	np	np	np	np	np	1967	np	C. H. Grant	np	Social and Economic Studies	16	1	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/27856248	pp 57–76	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/27856248	###	
S 1074	1074	0	0	A	Grieb	xnp	0	np	np	np	np	Jorge Ubico and the Belize Boundary Dispute	np	np	np	np	np	np	1974	np	K. Grieb	np	Americas	30	4	Veliz 37	https://www.jstor.org/stable/980033	pp 448–474	xnp	xxx	###	
S 1076	1076	0	0	A	Melendez	xnp	0	np	np	np	np	Ciudades fundadas en la América Central en el siglo XVI (sinópsis alfabética)	np	np	np	np	np	np	1977	np	C. Meléndez Chaverri	np	Anuario de Estudios Centroamericanos	3	np	xnp	https://revistas.ucr.ac.cr/index.php/anuario/article/view/3815	pp 57–79	xnp	https://revistas.ucr.ac.cr/index.php/anuario/article/view/3815	###	
S 1078	1078	0	0	A	Ashdown D	Ashdown 78	xxx	np	np	np	np	ANTONIO SOBERANIS AND THE DISTURBANCES IN BELIZE 1934-1937	np	np	np	np	np	np	1978	np	P. D. Ashdown	np	Caribbean Quarterly	24	1–2	Ashdown 230 no 63	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5547395475	pp 61–74	xnp	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/40653360	###	
S 1080	1080	0	0	A	Ashdown G	Ashdown 81	xxx	np	np	np	np	"Marcus Garvey, the UNIA and the Black Cause in British Honduras, 1914-1949"	np	np	np	np	np	np	1981	np	P. D. Ashdown	np	Journal of Caribbean History	15	xnp	Goldthree 39 fn 28	http://proxygw.wrlc.org/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=30h&AN=44882726&site=ehost-live	pp 41–55	xnp	https://wrlc-gwu.primo.exlibrisgroup.com/permalink/01WRLC_GWA/15suu1b/cdi_proquest_journals_1302653190	###	
S 1082	1082	0	0	A	Saenz	xnp	xxx	np	np	np	np	Inglaterra y el Reino de Goathemala: influjo inglés en dos economistas guatemaltecos del período hispano escasamente conocidos	np	np	np	np	np	np	1982	np	C. Sáenz de Santa María	np	Revista de Indias	42	np	Victoria P 211	https://wrlc-gwu.primo.exlibrisgroup.com/permalink/01WRLC_GWA/15suu1b/cdi_proquest_journals_1300739134	pp 167–xxx	xnp	xxx	###	
S 1084	1084	0	0	A	Torres M	Torres 85	xxx	np	np	np	np	Informe sobre el estado de las migraciones en Centroamérica	np	np	np	np	np	np	1985	np	"E. Torres Rivas, D. Jiménez"	np	Anuario de Estudios Centroamericanos	11	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5547303953	pp 25–65	xnp	https://revistas.ucr.ac.cr/index.php/anuario/article/view/3274	###	
S 1086	1086	0	0	A	Palacio R	Palacio 85	0	np	np	np	np	A RURAL/URBAN ENVIRONMENT FOR CENTRAL AMERICAN IMMIGRANTS IN BELIZE	np	np	np	np	np	np	1985	np	J. O. Palacio	np	Caribbean Quarterly	33	3–4	Torres R 86	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5547363570	pp 29–41	xnp	xxx	###	
S 1088	1088	0	0	A	Palacio	xnp	0	np	np	np	np	ILLEGAL ALIENS IN BELIZE: FINDINGS FROM THE 1984 AMNESTY	np	np	np	np	np	np	1988	np	J. O. Palacio	np	Center for Migration Studies Special Issues	6	2	Torres R 55	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4895264707	pp 156–177	xnp	https://doi.org/10.1111/j.2050-411X.1988.tb00561.x	###	
S 1090	1090	0	0	A	Schoonover	xnp	xxx	np	np	np	np	Statistics for an understanding of foreing intrusions into Central America from the 1820s to 1930. Part III. Concluded.	np	np	np	np	np	np	1991	np	"T. Schoonover, E. Schoonover"	xnp	Anuario de Estudios Centroamericanos	17	2	xnp	https://revistas.ucr.ac.cr/index.php/anuario/article/view/2344	pp 77–119	"Given as vols 16 no 2 to 17 no 1 ie 16(2)–17(1) years 1990–1991 online, though printed 17(2) year 1991 on PDF"	https://revistas.ucr.ac.cr/index.php/anuario/article/view/2344	###	
S 1092	1092	0	0	A	Vargas	xnp	xxx	np	np	np	np	El impacto económico y social de las migraciones en Centroamérica (1980-1989)	np	np	np	np	np	np	1995	np	"J. R. Vargas, S. Montes, A. Arente, J. Buenrostro, D. Nieto"	np	Anuario de Estudios Centroamericanos	21	1–2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5791931691	pp 39–81	xnp	https://revistas.ucr.ac.cr/index.php/anuario/article/view/3169	###	
S 1094	1094	0	0	A	Chuchiak	xnp	xxx	np	np	np	np	"‘By faith, not arms’: The role of franciscan Reducciones and the frontier Mission experience in the subjugation of the Maya Hinterland of Colonial Yucatán, 1602–1672"	np	np	np	np	np	np	2003	np	J. F. Chuchiak IV	np	Swedish Misiological Themes / Svensk Missionstidskrift	91	2	Graham 390	xnp	pp xxx–xxx	"For journal, see OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/964570788"	file:///Users/angelnavidad/Downloads/By_Faith_Not_Arms_The_Role_of_Francisca.pdf	###	
S 1096	1096	0	0	A	Hoshino	xnp	xxx	np	np	np	np	La independencia de Belice y la proclamación del Corolario Padilla Nervo 	np	np	np	np	np	np	2006	np	I. R. Hoshino	np	ラテンアメリカ研究年報	29	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5173124782	pp 59–98	"For journal, see OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/835318914 / Trans."	http://univ.obihiro.ac.jp/~romero/english/_userdata/ajel2009romero.pdf	###	
S 1098	1098	0	0	A	Gould	xnp	xxx	np	np	np	np	"Entangled Histories, Entangled Worlds: The English-Speaking Atlantic as a Spanish Periphery"	np	np	np	np	np	np	2007	np	E. H. Gould	np	American Historical Review	112	3	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5556662452	pp 764–786	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/40006670	###	
S 1100	1100	0	0	A	Gabbert S	Gabbert 07	xxx	np	np	np	np	In the Shadow of the Empire - The Emergence of Afro-Creole Societies in Belize and Nicaragua	np	np	np	np	np	np	2007	np	W. Gabbert	np	Indiana	24	np	xnp	http://dx.doi.org/10.18441/ind.v24i0.39-66	pp 39–66	xnp	https://www.redalyc.org/articulo.oa?id=247016522003	###	
S 1102	1102	0	0	A	Aliphat	xnp	12	np	np	np	np	La construcción histórica de las Tierras Bajas Mayas del Sur por medio de mapas esquemáticos	np	np	np	np	np	np	2013	np	"M. Aliphat Fernández, L. Caso Barrera"	np	Historia Mexicana	63	2	Caso 84	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5791774702	pp 839–875	xnp	https://historiamexicana.colmex.mx/index.php/RHM/article/view/174	###	
S 1104	1104	0	0	A	Obando	xnp	xxx	np	np	np	np	Zambos y negros de La Taguzgalpa: actores claves en el contrabando centroamericano. 1642-1715	np	np	np	np	np	np	2016	np	R. Obando Andrade	np	Revista Cuadernos del Caribe	13	21	xnp	https://revistas.unal.edu.co/index.php/ccaribe/article/view/60725	pp 7–20	xnp	https://repositorio.unal.edu.co/handle/unal/66081	###	
S 1106	1106	0	0	A	Cunin B	Cunin 17	xxx	np	np	np	np	The “Black Foreigner” in the Quintana Roo Territory (Mexico): Between Otherness and Sameness	np	np	np	np	np	np	2017	np	E. Cunin	np	Journal of Latin American and Caribbean Anthropology	22	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/7040577256	pp 339–356	xnp	https://hollis.harvard.edu/permalink/f/1mdq5o5/TN_cdi_wiley_primary_10_1111_jlca_12249_JLCA12249	###	
S 1108	1108	0	0	A	Dominguez	xnp	xxx	np	np	np	np	Historia colonial del sur de la Ciudad de Belice. Espacios marginales y exclusión en el Caribe centroamericano	np	np	np	np	np	np	2020	np	H. J. Domínguez Barbosa	np	Anuario de Estudios Centroamericanos	46	np	xnp	https://doi.org/10.15517/aeca.v46i0.42285	pp 1–19	xnp	https://doi.org/10.15517/aeca.v46i0.42285	###	
S 1110	1110	0	0	A	Veliz	xnp	xxx	np	np	np	np	"“El más importante asunto internacional”: Belice, el Imperio británico y la política exterior guatemalteca en la posguerra (1945-1948)"	np	np	np	np	np	np	2020	np	R. Véliz Estrada	np	Anuario de Estudios Centroamericanos	46	np	xnp	https://doi.org/10.15517/aeca.v46i0.42186	pp 1–40	xnp	https://doi.org/10.15517/aeca.v46i0.42186	###	
S 1112	1112	0	0	A	Veliz C	xnp	xxx	np	np	np	np	Contribuyendo a la historia colonial de Belice: la presencia india en la Honduras Británica	np	np	np	np	np	np	2020	np	N. Véliz Catalán	np	Anuario de Estudios Centroamericanos	46	np	xnp	https://doi.org/10.15517/aeca.v46i0.45043	pp 1–39	xnp	https://doi.org/10.15517/aeca.v46i0.45043	###	
S 1114	1114	1	0	A	xxx	xnp	0	xxx	xxx	np	np	Observations on the Endemic Diseases of British Honduras	np	np	np	np	np	np	xxx	np	J. B. Hamilton	np	Dublin Quarterly Journal of Medical Science	36	1	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5656747922	pp 105–111	xnp	xnp	###	
S 1116	1116	1	0	A	xxx	xnp	0	xxx	xxx	np	np	"Extracts from a Report on Orange Walk, New River, as a Military Position for the Protection of British Interests in Honduras; with Notes and Experiences on Out-Post Duties in “the Bush”"	np	np	np	np	np	np	xxx	np	J. E. Bale	np	Journal of the Royal United Services Institution	17	75	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4804943849	pp 806–812	xnp	xnp	###	
S 1118	1118	1	0	M	Montgomery R	xnp	xxx	1980	1991	1	items	"Refugees in Belize, 1991, A Report to the UNHCR"	np	np	np	np	np	np	1991	np	T. S. Montgomery	np	np	np	np	Torres R 5	xnp	xnp	xnp	file:///Users/angelnavidad/Downloads/Refugees_in_Belize_1991_A_Report_to_the.pdf	###	
S 1120	1120	0	0	M	Moore	xnp	0	np	np	1	items	"25 Years of Human Rights In Belize: From Theory to Practice,  A Work In Progress"	np	np	np	np	np	np	2007	np	xnp	np	np	np	np	xnp	xnp	xnp	xnp	http://www.uvm.edu/~gflomenh/courses/Belize-projects/articles/	###	
S 1122	1122	1	0	P	Remesal	xnp	0	xxx	xxx	1	vols	"Historia de la prouincia de S. Vicente de Chyapa y Guatemala de la orden de nr̃o glorioso padre sancto Domingo; escriuense juntamente los principios de las demas prouincias desta religion de las Yndias Occidentales, y lo secular de la gouernacion de Guatemala ..."	np	np	np	Por Francisco de Angulo	Madrid	Spain	1619	np	A. de Remesal	np	np	np	np	Lujan 2 478	http://gw.worldcat.org.proxygw.wrlc.org/oclc/6336526	"5 preliminary leaves, 784 pages 30 cm"	"Further see *Historia general de las Indias Ocidentales* [Madrid, Francisco de Abarca y Angulo, 1620] Desc = [12], 784 [i.e. 796] pages, 1 leaf of plates ; 30 cm (fol.) OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/83469086"	xnp	###	
S 1124	1124	1	0	P	Vazquez	xnp	0	xxx	xxx	xxx	vols	Chronica de la provincia del Santissimo Nõbre de Jesus de Guatemala de el Orden de N. Seraphico Padre San Francisco en el Reyno de la Nueva España : divida en dos tomos	np	np	np	En la Ymprenta de S. Francisco	Guatemala	Guatemala	1714	1716	F. de A. Vázquez y Herrera	J. González	np	np	np	Lujan 2 761	http://www.worldcat.org/oclc/44163591 / http://www.worldcat.org/oclc/55239935	2 volumes illustrations 29 cm (fol.)	"Desc v 1 = [10] h., 771 p. ; fol / vol 2 not located in OCLC on 20 Ot 2021 / 5 libs in 2 tomos / Reprinted in 4 vols [Guatemala, Tipografía nacional, 1937–1944]"	xxx	###	
S 1126	1126	1	0	P	Murillo	xnp	xxx	xxx	xxx	10	vols	Geographía histórica	np	np	np	"En la Oficina de D. Gabriel Ramirez, criado de la Reyna Viuda N. Señora, Calle de Atocha, frente de la Trinidad Calzada"	Madrid	Spain	1752	1752	P. Murillo Velarde	np	np	np	np	Garcia P 2 145	http://gw.worldcat.org.proxygw.wrlc.org/oclc/145432989 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1145174361	10 v. : map ; 21 cm. (fol.)	xnp	lib 9: https://www.google.com/books/edition/Geographia_historica/RCd28gid4PcC?hl=en&gbpv=0&kptab=overview	###	
S 1128	1128	1	0	P	Wright	xnp	0	xxx	xxx	1	vols	"The West-India merchant, factor and supercargoes daily assistant : in the disposal of a cargoe of merchandize at Jamaica, Mobille, Saint Augustine, the Musquetto shore, bay of Honduras, the Spanish main, or any other part of the Spanish West-Indies, whether consigned from Great Britain, Ireland, or any of the British colonies in North America"	np	np	np	Printed for the author and sold by D. Steel	London	UK	1765	np	J. Wright	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/65350572	"xl, 64 pages"	xnp	xxx	###	
S 1130	1130	1	0	P	Edwards P	xnp	0	xxx	xxx	1	vols	Poyais : an account of the British settlements on the Musquito Shore	np	np	np	"Coe, Printer"	xnp	xnp	1773	np	"B. Edwards, J. Hume"	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/656532295	16 pages ; 21 cm	= Pamphlet rather than book? eg JSTOR 19th Century British Pamphlets Link: https://www-jstor-org.proxygw.wrlc.org/site/primary-sources/19th-century-british-pamphlets/	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/60208643	###	
S 1132	1132	1	0	P	Hodgson D	xnp	0	xxx	xxx	1	vols	"Defence, Humbly addressed to the Right Honourable the Lords of trade and plantations, In answer to the complaints against him from sundry inhabitants of the British settlement there"	np	np	np	xnp	London	UK	1779	np	R. Hodgson	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642278154	"[4], 146, [2], 24 [i.e. 77, 3] pages, table"	xnp	xxx	###	
S 1134	1134	1	0	P	xxx	xnp	0	xxx	xxx	1	vols	A Letter and Petition tending to Secure and Increase the Trade of the British West Indies	np	np	np	Printed by Douglass and Aikmann	Kingston	Jamaica	1780	np	xxx	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/880784899	[1]-16 pages 4to	xnp	xnp	###	
